office,town,candidate,party,votes,vote_percent
Registrar of Voters,West Haven,Jo Ann Callegari,R,7334,38.74%
Presidential Electors for,Weston,Harris and Walz,D,4294,69.18%
Presidential Electors for,Weston,Trump and Vance,R,1797,28.95%
Presidential Electors for,Weston,Stein and Ware,G,55,0.89%
Presidential Electors for,Weston,Oliver and ter Maat,LI,29,0.47%
Presidential Electors for,Weston,"Kennedy, Jr. and Shanahan",PC,30,0.48%
Presidential Electors for,Weston,De la Cruz and Garcia,WI,1,0.02%
Presidential Electors for,Weston,Fox and McVay,WI,0,0.00%
Presidential Electors for,Weston,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,Weston,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,Weston,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,Weston,Sonski and Onak,WI,0,0.00%
Presidential Electors for,Weston,West and Abdullah,WI,1,0.02%
United States Senator,Weston,Christopher S. Murphy,D,4142,67.10%
United States Senator,Weston,Matthew M. Corey,R,1875,30.37%
United States Senator,Weston,Christopher S. Murphy,WF,72,1.17%
United States Senator,Weston,Justin C. Paglino,G,63,1.02%
United States Senator,Weston,Robert Finley Hyde,CGG,21,0.34%
United States Senator,Weston,John Flynn,WI,0,0.00%
Representative in Congress 4,Weston,Jim Himes,D,4173,67.60%
Representative in Congress 4,Weston,Michael Goldstein,R,1892,30.65%
Representative in Congress 4,Weston,Benjamin Wesley,IND,108,1.75%
State Senator 26,Weston,Ceci Maher,D,3934,64.59%
State Senator 26,Weston,Kami Evans,R,2053,33.71%
State Senator 26,Weston,Kami Evans,IND,104,1.71%
State Representative 135,Weston,Anne Hughes,D,3812,62.42%
State Representative 135,Weston,Christopher Peritore,R,2065,33.81%
State Representative 135,Weston,Anne Hughes,WF,63,1.03%
State Representative 135,Weston,Christopher Peritore,IND,167,2.73%
Registrar of Voters,Weston,Darcy Barrera-Hawes,D,3894,64.38%
Registrar of Voters,Weston,Tammy Herzog Roberts,R,2154,35.62%
Presidential Electors for,Westport,Harris and Walz,D,11769,71.41%
Presidential Electors for,Westport,Trump and Vance,R,4476,27.16%
Presidential Electors for,Westport,Stein and Ware,G,89,0.54%
Presidential Electors for,Westport,Oliver and ter Maat,LI,83,0.50%
Presidential Electors for,Westport,"Kennedy, Jr. and Shanahan",PC,63,0.38%
Presidential Electors for,Westport,De la Cruz and Garcia,WI,1,0.01%
Presidential Electors for,Westport,Fox and McVay,WI,0,0.00%
Presidential Electors for,Westport,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,Westport,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,Westport,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,Westport,Sonski and Onak,WI,0,0.00%
Presidential Electors for,Westport,West and Abdullah,WI,1,0.01%
United States Senator,Westport,Christopher S. Murphy,D,11276,69.33%
United States Senator,Westport,Matthew M. Corey,R,4661,28.66%
United States Senator,Westport,Christopher S. Murphy,WF,192,1.18%
United States Senator,Westport,Justin C. Paglino,G,87,0.53%
United States Senator,Westport,Robert Finley Hyde,CGG,49,0.30%
United States Senator,Westport,John Flynn,WI,0,0.00%
Representative in Congress 4,Westport,Jim Himes,D,11408,70.07%
Representative in Congress 4,Westport,Michael Goldstein,R,4708,28.92%
Representative in Congress 4,Westport,Benjamin Wesley,IND,164,1.01%
State Senator 26,Westport,Ceci Maher,D,10637,66.37%
State Senator 26,Westport,Kami Evans,R,5197,32.43%
State Senator 26,Westport,Kami Evans,IND,193,1.20%
State Representative 136,Westport,Jonathan Steinberg,D,9435,67.63%
State Representative 136,Westport,John Bolton,R,4515,32.37%
State Representative 143,Westport,Dominique Johnson,D,1351,66.55%
State Representative 143,Westport,Peter Bang,R,635,31.28%
State Representative 143,Westport,Dominique Johnson,WF,22,1.08%
State Representative 143,Westport,Dominique Johnson,IND,22,1.08%
Presidential Electors for,Wethersfield,Harris and Walz,D,8807,56.59%
Presidential Electors for,Wethersfield,Trump and Vance,R,6462,41.52%
Presidential Electors for,Wethersfield,Stein and Ware,G,142,0.91%
Presidential Electors for,Wethersfield,Oliver and ter Maat,LI,57,0.37%
Presidential Electors for,Wethersfield,"Kennedy, Jr. and Shanahan",PC,80,0.51%
Presidential Electors for,Wethersfield,De la Cruz and Garcia,WI,11,0.07%
Presidential Electors for,Wethersfield,Fox and McVay,WI,2,0.01%
Presidential Electors for,Wethersfield,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,Wethersfield,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,Wethersfield,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,Wethersfield,Sonski and Onak,WI,1,0.01%
Presidential Electors for,Wethersfield,West and Abdullah,WI,0,0.00%
United States Senator,Wethersfield,Christopher S. Murphy,D,8552,56.08%
United States Senator,Wethersfield,Matthew M. Corey,R,6057,39.72%
United States Senator,Wethersfield,Christopher S. Murphy,WF,366,2.40%
United States Senator,Wethersfield,Justin C. Paglino,G,160,1.05%
United States Senator,Wethersfield,Robert Finley Hyde,CGG,116,0.76%
United States Senator,Wethersfield,John Flynn,WI,0,0.00%
Representative in Congress 1,Wethersfield,John B. Larson,D,8523,56.27%
Representative in Congress 1,Wethersfield,Jim Griffin,R,5851,38.63%
Representative in Congress 1,Wethersfield,John B. Larson,WF,429,2.83%
Representative in Congress 1,Wethersfield,Mary L. Sanders,G,344,2.27%
State Senator 1,Wethersfield,John W. Fonfara,D,7929,84.82%
State Senator 1,Wethersfield,Luis R. Delgado,G,1419,15.18%
State Senator 9,Wethersfield,Matthew Lesser,D,1266,84.12%
State Senator 9,Wethersfield,Matthew Lesser,WF,125,8.31%
State Senator 9,Wethersfield,Matthew Lesser,IND,114,7.57%
State Representative 28,Wethersfield,Amy Morrin Bello,D,7557,55.94%
State Representative 28,Wethersfield,William Davidson,R,5480,40.56%
State Representative 28,Wethersfield,Amy Morrin Bello,WF,473,3.50%
State Representative 29,Wethersfield,Kerry Szeps Wood,D,1006,64.53%
State Representative 29,Wethersfield,Edward V. Charamut,R,553,35.47%
Registrar of Voters,Wethersfield,Maria Susanin,D,8259,55.66%
Registrar of Voters,Wethersfield,Carol Garvey-Hurley,R,6580,44.34%
Presidential Electors for,Willington,Harris and Walz,D,1489,46.81%
Presidential Electors for,Willington,Trump and Vance,R,1620,50.93%
Presidential Electors for,Willington,Stein and Ware,G,29,0.91%
Presidential Electors for,Willington,Oliver and ter Maat,LI,21,0.66%
Presidential Electors for,Willington,"Kennedy, Jr. and Shanahan",PC,20,0.63%
Presidential Electors for,Willington,De la Cruz and Garcia,WI,1,0.03%
Presidential Electors for,Willington,Fox and McVay,WI,0,0.00%
Presidential Electors for,Willington,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,Willington,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,Willington,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,Willington,Sonski and Onak,WI,0,0.00%
Presidential Electors for,Willington,West and Abdullah,WI,1,0.03%
United States Senator,Willington,Christopher S. Murphy,D,1441,46.91%
United States Senator,Willington,Matthew M. Corey,R,1488,48.44%
United States Senator,Willington,Christopher S. Murphy,WF,80,2.60%
United States Senator,Willington,Justin C. Paglino,G,28,0.91%
United States Senator,Willington,Robert Finley Hyde,CGG,35,1.14%
United States Senator,Willington,John Flynn,WI,0,0.00%
Representative in Congress 2,Willington,Joe Courtney,D,1669,53.70%
Representative in Congress 2,Willington,Mike France,R,1439,46.30%
Representative in Congress 2,Willington,"Kenneth Kusmierski, Jr.",WI,0,0.00%
Representative in Congress 2,Willington,Jeffery Russell,WI,0,0.00%
State Senator 35,Willington,Merry C. Garrett,D,1269,41.65%
State Senator 35,Willington,Jeff Gordon,R,1686,55.33%
State Senator 35,Willington,Merry C. Garrett,WF,55,1.81%
State Senator 35,Willington,Merry C. Garrett,IND,37,1.21%
State Representative 53,Willington,Ann Bonney,D,1214,40.20%
State Representative 53,Willington,Tammy Nuccio,R,1691,55.99%
State Representative 53,Willington,Ann Bonney,WF,60,1.99%
State Representative 53,Willington,Tammy Nuccio,IND,55,1.82%
Registrar of Voters,Willington,Christine Psathas,D,1318,43.86%
Registrar of Voters,Willington,Suzanne G. Chapman,R,1687,56.14%
Judge of Probate 25 To Fill Vacancy,Willington,Sophia H. Shaikh,D,1786,100.00%
Presidential Electors for,Wilton,Harris and Walz,D,7054,64.42%
Presidential Electors for,Wilton,Trump and Vance,R,3689,33.69%
Presidential Electors for,Wilton,Stein and Ware,G,99,0.90%
Presidential Electors for,Wilton,Oliver and ter Maat,LI,60,0.55%
Presidential Electors for,Wilton,"Kennedy, Jr. and Shanahan",PC,48,0.44%
Presidential Electors for,Wilton,De la Cruz and Garcia,WI,0,0.00%
Presidential Electors for,Wilton,Fox and McVay,WI,0,0.00%
Presidential Electors for,Wilton,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,Wilton,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,Wilton,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,Wilton,Sonski and Onak,WI,0,0.00%
Presidential Electors for,Wilton,West and Abdullah,WI,0,0.00%
United States Senator,Wilton,Christopher S. Murphy,D,6668,61.26%
United States Senator,Wilton,Matthew M. Corey,R,3918,36.00%
United States Senator,Wilton,Christopher S. Murphy,WF,156,1.43%
United States Senator,Wilton,Justin C. Paglino,G,98,0.90%
United States Senator,Wilton,Robert Finley Hyde,CGG,44,0.40%
United States Senator,Wilton,John Flynn,WI,0,0.00%
Representative in Congress 4,Wilton,Jim Himes,D,6763,62.23%
Representative in Congress 4,Wilton,Michael Goldstein,R,3922,36.09%
Representative in Congress 4,Wilton,Benjamin Wesley,IND,183,1.68%
State Senator 26,Wilton,Ceci Maher,D,6349,59.14%
State Senator 26,Wilton,Kami Evans,R,4216,39.27%
State Senator 26,Wilton,Kami Evans,IND,170,1.58%
State Representative 42,Wilton,Savet Constantine,D,5643,52.28%
State Representative 42,Wilton,Kim Healy,R,4903,45.43%
State Representative 42,Wilton,Kim Healy,IND,247,2.29%
Registrar of Voters,Wilton,Karen A. Birck,D,6268,59.32%
Registrar of Voters,Wilton,Annalisa Stravato-Favarolo,R,4298,40.68%
Presidential Electors for,Winchester,Harris and Walz,D,2310,42.75%
Presidential Electors for,Winchester,Trump and Vance,R,3000,55.51%
Presidential Electors for,Winchester,Stein and Ware,G,39,0.72%
Presidential Electors for,Winchester,Oliver and ter Maat,LI,22,0.41%
Presidential Electors for,Winchester,"Kennedy, Jr. and Shanahan",PC,33,0.61%
Presidential Electors for,Winchester,De la Cruz and Garcia,WI,0,0.00%
Presidential Electors for,Winchester,Fox and McVay,WI,0,0.00%
Presidential Electors for,Winchester,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,Winchester,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,Winchester,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,Winchester,Sonski and Onak,WI,0,0.00%
Presidential Electors for,Winchester,West and Abdullah,WI,0,0.00%
United States Senator,Winchester,Christopher S. Murphy,D,2220,42.23%
United States Senator,Winchester,Matthew M. Corey,R,2751,52.33%
United States Senator,Winchester,Christopher S. Murphy,WF,155,2.95%
United States Senator,Winchester,Justin C. Paglino,G,56,1.07%
United States Senator,Winchester,Robert Finley Hyde,CGG,75,1.43%
United States Senator,Winchester,John Flynn,WI,0,0.00%
Representative in Congress 1,Winchester,John B. Larson,D,2209,42.47%
Representative in Congress 1,Winchester,Jim Griffin,R,2706,52.03%
Representative in Congress 1,Winchester,John B. Larson,WF,178,3.42%
Representative in Congress 1,Winchester,Mary L. Sanders,G,108,2.08%
State Senator 30,Winchester,Justin Potter,D,2054,39.76%
State Senator 30,Winchester,Stephen G. Harding,R,2988,57.84%
State Senator 30,Winchester,Stephen G. Harding,IND,124,2.40%
State Representative 63,Winchester,Jay M. Case,R,3975,100.00%
Registrar of Voters,Winchester,Barbara Braunstein,D,1921,37.77%
Registrar of Voters,Winchester,Deborah Jones,R,3165,62.23%
Presidential Electors for,Windham,Harris and Walz,D,4718,58.83%
Presidential Electors for,Windham,Trump and Vance,R,3127,38.99%
Presidential Electors for,Windham,Stein and Ware,G,81,1.01%
Presidential Electors for,Windham,Oliver and ter Maat,LI,33,0.41%
Presidential Electors for,Windham,"Kennedy, Jr. and Shanahan",PC,53,0.66%
Presidential Electors for,Windham,De la Cruz and Garcia,WI,2,0.02%
Presidential Electors for,Windham,Fox and McVay,WI,0,0.00%
Presidential Electors for,Windham,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,Windham,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,Windham,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,Windham,Sonski and Onak,WI,3,0.04%
Presidential Electors for,Windham,West and Abdullah,WI,3,0.04%
United States Senator,Windham,Christopher S. Murphy,D,4369,57.94%
United States Senator,Windham,Matthew M. Corey,R,2595,34.41%
United States Senator,Windham,Christopher S. Murphy,WF,361,4.79%
United States Senator,Windham,Justin C. Paglino,G,118,1.56%
United States Senator,Windham,Robert Finley Hyde,CGG,98,1.30%
United States Senator,Windham,John Flynn,WI,0,0.00%
Representative in Congress 2,Windham,Joe Courtney,D,4922,65.83%
Representative in Congress 2,Windham,Mike France,R,2555,34.17%
Representative in Congress 2,Windham,"Kenneth Kusmierski, Jr.",WI,0,0.00%
Representative in Congress 2,Windham,Jeffery Russell,WI,0,0.00%
State Senator 29,Windham,Mae Flexer,D,3988,53.20%
State Senator 29,Windham,Chris Reddy,R,2941,39.23%
State Senator 29,Windham,Mae Flexer,WF,270,3.60%
State Senator 29,Windham,Mae Flexer,IND,96,1.28%
State Senator 29,Windham,Alice Leibowitz,G,201,2.68%
State Representative 49,Windham,Susan Johnson,D,4628,84.59%
State Representative 49,Windham,Susan Johnson,WF,843,15.41%
Registrar of Voters,Windham,Luis Daniel Rodriguez,D,4165,56.66%
Registrar of Voters,Windham,Kimberly Desaulniers,R,2837,38.59%
Registrar of Voters,Windham,Jessica Watson,G,349,4.75%
Judge of Probate 28 To Fill Vacancy,Windham,George A. Baker,D,4234,58.23%
Judge of Probate 28 To Fill Vacancy,Windham,Douglas T. Stearns,R,3037,41.77%
Presidential Electors for,Windsor,Harris and Walz,D,12280,73.16%
Presidential Electors for,Windsor,Trump and Vance,R,4176,24.88%
Presidential Electors for,Windsor,Stein and Ware,G,191,1.14%
Presidential Electors for,Windsor,Oliver and ter Maat,LI,55,0.33%
Presidential Electors for,Windsor,"Kennedy, Jr. and Shanahan",PC,72,0.43%
Presidential Electors for,Windsor,De la Cruz and Garcia,WI,2,0.01%
Presidential Electors for,Windsor,Fox and McVay,WI,0,0.00%
Presidential Electors for,Windsor,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,Windsor,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,Windsor,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,Windsor,Sonski and Onak,WI,9,0.05%
Presidential Electors for,Windsor,West and Abdullah,WI,0,0.00%
United States Senator,Windsor,Christopher S. Murphy,D,11688,71.69%
United States Senator,Windsor,Matthew M. Corey,R,3816,23.41%
United States Senator,Windsor,Christopher S. Murphy,WF,450,2.76%
United States Senator,Windsor,Justin C. Paglino,G,187,1.15%
United States Senator,Windsor,Robert Finley Hyde,CGG,163,1.00%
United States Senator,Windsor,John Flynn,WI,0,0.00%
Representative in Congress 1,Windsor,John B. Larson,D,11623,71.35%
Representative in Congress 1,Windsor,Jim Griffin,R,3804,23.35%
Representative in Congress 1,Windsor,John B. Larson,WF,483,2.97%
Representative in Congress 1,Windsor,Mary L. Sanders,G,379,2.33%
State Senator 2,Windsor,Douglas McCrory,D,10553,74.33%
State Senator 2,Windsor,Kristin Hoffman,R,3644,25.67%
State Senator 7,Windsor,Cynthia Mangini,D,944,54.22%
State Senator 7,Windsor,John A. Kissel,R,718,41.24%
State Senator 7,Windsor,Cynthia Mangini,WF,48,2.76%
State Senator 7,Windsor,John A. Kissel,IND,31,1.78%
State Representative 5,Windsor,Maryam Khan,D,5589,100.00%
State Representative 5,Windsor,Tracy L. Funnye,WI,0,0.00%
State Representative 60,Windsor,Jane Garibay,D,6328,66.03%
State Representative 60,Windsor,Lenworth Walker,R,2910,30.36%
State Representative 60,Windsor,Jane Garibay,WF,233,2.43%
State Representative 60,Windsor,Jane Garibay,IND,113,1.18%
Registrar of Voters,Windsor,Anita M. Mips,D,11819,74.65%
Registrar of Voters,Windsor,Victoria Virgo-Christie,R,4014,25.35%
Presidential Electors for,Windsor Locks,Harris and Walz,D,3402,50.91%
Presidential Electors for,Windsor Locks,Trump and Vance,R,3169,47.43%
Presidential Electors for,Windsor Locks,Stein and Ware,G,66,0.99%
Presidential Electors for,Windsor Locks,Oliver and ter Maat,LI,16,0.24%
Presidential Electors for,Windsor Locks,"Kennedy, Jr. and Shanahan",PC,27,0.40%
Presidential Electors for,Windsor Locks,De la Cruz and Garcia,WI,2,0.03%
Presidential Electors for,Windsor Locks,Fox and McVay,WI,0,0.00%
Presidential Electors for,Windsor Locks,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,Windsor Locks,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,Windsor Locks,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,Windsor Locks,Sonski and Onak,WI,0,0.00%
Presidential Electors for,Windsor Locks,West and Abdullah,WI,0,0.00%
United States Senator,Windsor Locks,Christopher S. Murphy,D,3278,50.30%
United States Senator,Windsor Locks,Matthew M. Corey,R,2812,43.15%
United States Senator,Windsor Locks,Christopher S. Murphy,WF,246,3.77%
United States Senator,Windsor Locks,Justin C. Paglino,G,83,1.27%
United States Senator,Windsor Locks,Robert Finley Hyde,CGG,98,1.50%
United States Senator,Windsor Locks,John Flynn,WI,0,0.00%
Representative in Congress 1,Windsor Locks,John B. Larson,D,3322,51.27%
