office,town,candidate,party,votes,vote_percent
Lieutenant Governor,Pomfret,Jayme Stevenson,R,44,22.00%
Lieutenant Governor,Pomfret,Erin E Stewart,R,61,30.50%
United States Senator,Pomfret,Matthew Corey,R,148,78.31%
United States Senator,Pomfret,Dominic Rapini,R,41,21.69%
Treasurer,Pomfret,Thad Gray,R,110,55.84%
Treasurer,Pomfret,Art Linares,R,87,44.16%
Comptroller,Pomfret,Kurt Miller,R,99,52.66%
Comptroller,Pomfret,Mark Greenberg,R,89,47.34%
Attorney General,Pomfret,Sue Hatfield,R,164,82.83%
Attorney General,Pomfret,John Shaban,R,34,17.17%
Governor,Portland,Mark Boughton,R,43,9.51%
Governor,Portland,Timothy M Herbst,R,84,18.58%
Governor,Portland,Steve Obsitnik,R,67,14.82%
Governor,Portland,Bob Stefanowski,R,134,29.65%
Governor,Portland,David Stemerman,R,124,27.43%
Lieutenant Governor,Portland,Joe Markley,R,169,38.41%
Lieutenant Governor,Portland,Jayme Stevenson,R,54,12.27%
Lieutenant Governor,Portland,Erin E Stewart,R,217,49.32%
United States Senator,Portland,Matthew Corey,R,327,79.95%
United States Senator,Portland,Dominic Rapini,R,82,20.05%
Treasurer,Portland,Thad Gray,R,105,23.92%
Treasurer,Portland,Art Linares,R,334,76.08%
Comptroller,Portland,Kurt Miller,R,209,50.61%
Comptroller,Portland,Mark Greenberg,R,204,49.39%
Attorney General,Portland,Sue Hatfield,R,348,81.69%
Attorney General,Portland,John Shaban,R,78,18.31%
Governor,Preston,Mark Boughton,R,28,9.93%
Governor,Preston,Timothy M Herbst,R,78,27.66%
Governor,Preston,Steve Obsitnik,R,49,17.38%
Governor,Preston,Bob Stefanowski,R,85,30.14%
Governor,Preston,David Stemerman,R,42,14.89%
Lieutenant Governor,Preston,Joe Markley,R,125,45.45%
Lieutenant Governor,Preston,Jayme Stevenson,R,75,27.27%
Lieutenant Governor,Preston,Erin E Stewart,R,75,27.27%
United States Senator,Preston,Matthew Corey,R,198,75.86%
United States Senator,Preston,Dominic Rapini,R,63,24.14%
Treasurer,Preston,Thad Gray,R,138,52.47%
Treasurer,Preston,Art Linares,R,125,47.53%
Comptroller,Preston,Kurt Miller,R,134,51.94%
Comptroller,Preston,Mark Greenberg,R,124,48.06%
Attorney General,Preston,Sue Hatfield,R,227,83.76%
Attorney General,Preston,John Shaban,R,44,16.24%
Governor,Prospect,Mark Boughton,R,163,20.63%
Governor,Prospect,Timothy M Herbst,R,168,21.27%
Governor,Prospect,Steve Obsitnik,R,118,14.94%
Governor,Prospect,Bob Stefanowski,R,235,29.75%
Governor,Prospect,David Stemerman,R,106,13.42%
Lieutenant Governor,Prospect,Joe Markley,R,543,69.88%
Lieutenant Governor,Prospect,Jayme Stevenson,R,45,5.79%
Lieutenant Governor,Prospect,Erin E Stewart,R,189,24.32%
United States Senator,Prospect,Matthew Corey,R,549,75.21%
United States Senator,Prospect,Dominic Rapini,R,181,24.79%
Treasurer,Prospect,Thad Gray,R,444,60.99%
Treasurer,Prospect,Art Linares,R,284,39.01%
Comptroller,Prospect,Kurt Miller,R,419,57.55%
Comptroller,Prospect,Mark Greenberg,R,309,42.45%
Attorney General,Prospect,Sue Hatfield,R,592,80.65%
Attorney General,Prospect,John Shaban,R,142,19.35%
Governor,Putnam,Mark Boughton,R,24,8.73%
Governor,Putnam,Timothy M Herbst,R,97,35.27%
Governor,Putnam,Steve Obsitnik,R,29,10.55%
Governor,Putnam,Bob Stefanowski,R,71,25.82%
Governor,Putnam,David Stemerman,R,54,19.64%
Lieutenant Governor,Putnam,Joe Markley,R,139,51.67%
Lieutenant Governor,Putnam,Jayme Stevenson,R,47,17.47%
Lieutenant Governor,Putnam,Erin E Stewart,R,83,30.86%
United States Senator,Putnam,Matthew Corey,R,200,78.43%
United States Senator,Putnam,Dominic Rapini,R,55,21.57%
Treasurer,Putnam,Thad Gray,R,164,62.84%
Treasurer,Putnam,Art Linares,R,97,37.16%
Comptroller,Putnam,Kurt Miller,R,117,45.17%
Comptroller,Putnam,Mark Greenberg,R,142,54.83%
Attorney General,Putnam,Sue Hatfield,R,212,79.70%
Attorney General,Putnam,John Shaban,R,54,20.30%
Governor,Redding,Mark Boughton,R,251,44.42%
Governor,Redding,Timothy M Herbst,R,53,9.38%
Governor,Redding,Steve Obsitnik,R,44,7.79%
Governor,Redding,Bob Stefanowski,R,138,24.42%
Governor,Redding,David Stemerman,R,79,13.98%
Lieutenant Governor,Redding,Joe Markley,R,273,49.82%
Lieutenant Governor,Redding,Jayme Stevenson,R,142,25.91%
Lieutenant Governor,Redding,Erin E Stewart,R,133,24.27%
United States Senator,Redding,Matthew Corey,R,421,81.12%
United States Senator,Redding,Dominic Rapini,R,98,18.88%
Treasurer,Redding,Thad Gray,R,362,69.62%
Treasurer,Redding,Art Linares,R,158,30.38%
Comptroller,Redding,Kurt Miller,R,326,62.81%
Comptroller,Redding,Mark Greenberg,R,193,37.19%
Attorney General,Redding,Sue Hatfield,R,296,54.01%
Attorney General,Redding,John Shaban,R,252,45.99%
Governor,Ridgefield,Mark Boughton,R,691,46.75%
Governor,Ridgefield,Timothy M Herbst,R,132,8.93%
Governor,Ridgefield,Steve Obsitnik,R,124,8.39%
Governor,Ridgefield,Bob Stefanowski,R,310,20.97%
Governor,Ridgefield,David Stemerman,R,221,14.95%
Lieutenant Governor,Ridgefield,Joe Markley,R,838,60.20%
Lieutenant Governor,Ridgefield,Jayme Stevenson,R,328,23.56%
Lieutenant Governor,Ridgefield,Erin E Stewart,R,226,16.24%
United States Senator,Ridgefield,Matthew Corey,R,1087,82.54%
United States Senator,Ridgefield,Dominic Rapini,R,230,17.46%
Treasurer,Ridgefield,Thad Gray,R,976,73.38%
Treasurer,Ridgefield,Art Linares,R,354,26.62%
Comptroller,Ridgefield,Kurt Miller,R,917,69.36%
Comptroller,Ridgefield,Mark Greenberg,R,405,30.64%
Attorney General,Ridgefield,Sue Hatfield,R,1084,81.20%
Attorney General,Ridgefield,John Shaban,R,251,18.80%
Governor,Rocky Hill,Mark Boughton,R,121,13.73%
Governor,Rocky Hill,Timothy M Herbst,R,155,17.59%
Governor,Rocky Hill,Steve Obsitnik,R,96,10.90%
Governor,Rocky Hill,Bob Stefanowski,R,278,31.56%
Governor,Rocky Hill,David Stemerman,R,231,26.22%
Lieutenant Governor,Rocky Hill,Joe Markley,R,360,41.24%
Lieutenant Governor,Rocky Hill,Jayme Stevenson,R,100,11.45%
Lieutenant Governor,Rocky Hill,Erin E Stewart,R,413,47.31%
United States Senator,Rocky Hill,Matthew Corey,R,656,79.81%
United States Senator,Rocky Hill,Dominic Rapini,R,166,20.19%
State Senator 09,Rocky Hill,Ed Charamut,R,590,69.49%
State Senator 09,Rocky Hill,Tyler Flanigan,R,259,30.51%
Treasurer,Rocky Hill,Thad Gray,R,426,51.70%
Treasurer,Rocky Hill,Art Linares,R,398,48.30%
Comptroller,Rocky Hill,Kurt Miller,R,413,50.30%
Comptroller,Rocky Hill,Mark Greenberg,R,408,49.70%
Attorney General,Rocky Hill,Sue Hatfield,R,686,81.28%
Attorney General,Rocky Hill,John Shaban,R,158,18.72%
Governor,Roxbury,Mark Boughton,R,112,49.34%
Governor,Roxbury,Timothy M Herbst,R,18,7.93%
Governor,Roxbury,Steve Obsitnik,R,18,7.93%
Governor,Roxbury,Bob Stefanowski,R,43,18.94%
Governor,Roxbury,David Stemerman,R,36,15.86%
Lieutenant Governor,Roxbury,Joe Markley,R,107,49.08%
Lieutenant Governor,Roxbury,Jayme Stevenson,R,76,34.86%
Lieutenant Governor,Roxbury,Erin E Stewart,R,35,16.06%
United States Senator,Roxbury,Matthew Corey,R,174,85.29%
United States Senator,Roxbury,Dominic Rapini,R,30,14.71%
Representative in Congress 05,Roxbury,Manny Santos,R,77,35.81%
Representative in Congress 05,Roxbury,Ruby Corby-O'Neill,R,120,55.81%
Representative in Congress 05,Roxbury,Richard DuPont,R,18,8.37%
Treasurer,Roxbury,Thad Gray,R,151,74.75%
Treasurer,Roxbury,Art Linares,R,51,25.25%
Comptroller,Roxbury,Kurt Miller,R,111,53.62%
Comptroller,Roxbury,Mark Greenberg,R,96,46.38%
Attorney General,Roxbury,Sue Hatfield,R,186,86.92%
Attorney General,Roxbury,John Shaban,R,28,13.08%
Governor,Salem,Mark Boughton,R,38,16.81%
Governor,Salem,Timothy M Herbst,R,58,25.66%
Governor,Salem,Steve Obsitnik,R,31,13.72%
Governor,Salem,Bob Stefanowski,R,53,23.45%
Governor,Salem,David Stemerman,R,46,20.35%
Lieutenant Governor,Salem,Joe Markley,R,86,38.74%
Lieutenant Governor,Salem,Jayme Stevenson,R,47,21.17%
Lieutenant Governor,Salem,Erin E Stewart,R,89,40.09%
United States Senator,Salem,Matthew Corey,R,165,77.83%
United States Senator,Salem,Dominic Rapini,R,47,22.17%
Treasurer,Salem,Thad Gray,R,94,43.32%
Treasurer,Salem,Art Linares,R,123,56.68%
Comptroller,Salem,Kurt Miller,R,92,44.23%
Comptroller,Salem,Mark Greenberg,R,116,55.77%
Attorney General,Salem,Sue Hatfield,R,167,77.67%
Attorney General,Salem,John Shaban,R,48,22.33%
Governor,Salisbury,Mark Boughton,R,56,28.28%
Governor,Salisbury,Timothy M Herbst,R,33,16.67%
Governor,Salisbury,Steve Obsitnik,R,35,17.68%
Governor,Salisbury,Bob Stefanowski,R,43,21.72%
Governor,Salisbury,David Stemerman,R,31,15.66%
Lieutenant Governor,Salisbury,Joe Markley,R,106,56.68%
Lieutenant Governor,Salisbury,Jayme Stevenson,R,38,20.32%
Lieutenant Governor,Salisbury,Erin E Stewart,R,43,22.99%
United States Senator,Salisbury,Matthew Corey,R,154,83.24%
United States Senator,Salisbury,Dominic Rapini,R,31,16.76%
Representative in Congress 05,Salisbury,Manny Santos,R,94,52.51%
Representative in Congress 05,Salisbury,Ruby Corby-O'Neill,R,55,30.73%
Representative in Congress 05,Salisbury,Richard DuPont,R,30,16.76%
Treasurer,Salisbury,Thad Gray,R,156,81.25%
Treasurer,Salisbury,Art Linares,R,36,18.75%
Comptroller,Salisbury,Kurt Miller,R,85,46.96%
Comptroller,Salisbury,Mark Greenberg,R,96,53.04%
Attorney General,Salisbury,Sue Hatfield,R,156,84.32%
Attorney General,Salisbury,John Shaban,R,29,15.68%
Governor,Scotland,Mark Boughton,R,6,6.45%
Governor,Scotland,Timothy M Herbst,R,33,35.48%
Governor,Scotland,Steve Obsitnik,R,12,12.90%
Governor,Scotland,Bob Stefanowski,R,37,39.78%
Governor,Scotland,David Stemerman,R,5,5.38%
Lieutenant Governor,Scotland,Joe Markley,R,55,60.44%
Lieutenant Governor,Scotland,Jayme Stevenson,R,7,7.69%
Lieutenant Governor,Scotland,Erin E Stewart,R,29,31.87%
United States Senator,Scotland,Matthew Corey,R,73,82.95%
United States Senator,Scotland,Dominic Rapini,R,15,17.05%
Treasurer,Scotland,Thad Gray,R,49,57.65%
Treasurer,Scotland,Art Linares,R,36,42.35%
Comptroller,Scotland,Kurt Miller,R,46,52.87%
Comptroller,Scotland,Mark Greenberg,R,41,47.13%
Attorney General,Scotland,Sue Hatfield,R,68,77.27%
Attorney General,Scotland,John Shaban,R,20,22.73%
Governor,Seymour,Mark Boughton,R,180,22.00%
Governor,Seymour,Timothy M Herbst,R,165,20.17%
Governor,Seymour,Steve Obsitnik,R,92,11.25%
Governor,Seymour,Bob Stefanowski,R,287,35.09%
Governor,Seymour,David Stemerman,R,94,11.49%
Lieutenant Governor,Seymour,Joe Markley,R,378,48.15%
Lieutenant Governor,Seymour,Jayme Stevenson,R,150,19.11%
Lieutenant Governor,Seymour,Erin E Stewart,R,257,32.74%
United States Senator,Seymour,Matthew Corey,R,583,77.22%
United States Senator,Seymour,Dominic Rapini,R,172,22.78%
Treasurer,Seymour,Thad Gray,R,443,58.68%
Treasurer,Seymour,Art Linares,R,312,41.32%
Comptroller,Seymour,Kurt Miller,R,641,80.13%
Comptroller,Seymour,Mark Greenberg,R,159,19.88%
Attorney General,Seymour,Sue Hatfield,R,610,78.91%
Attorney General,Seymour,John Shaban,R,163,21.09%
Governor,Sharon,Mark Boughton,R,48,29.81%
Governor,Sharon,Timothy M Herbst,R,22,13.66%
Governor,Sharon,Steve Obsitnik,R,15,9.32%
Governor,Sharon,Bob Stefanowski,R,42,26.09%
Governor,Sharon,David Stemerman,R,34,21.12%
Lieutenant Governor,Sharon,Joe Markley,R,78,52.00%
Lieutenant Governor,Sharon,Jayme Stevenson,R,27,18.00%
Lieutenant Governor,Sharon,Erin E Stewart,R,45,30.00%
United States Senator,Sharon,Matthew Corey,R,115,81.56%
United States Senator,Sharon,Dominic Rapini,R,26,18.44%
Representative in Congress 05,Sharon,Manny Santos,R,70,47.30%
Representative in Congress 05,Sharon,Ruby Corby-O'Neill,R,51,34.46%
Representative in Congress 05,Sharon,Richard DuPont,R,27,18.24%
Treasurer,Sharon,Thad Gray,R,132,83.54%
Treasurer,Sharon,Art Linares,R,26,16.46%
Comptroller,Sharon,Kurt Miller,R,84,57.14%
Comptroller,Sharon,Mark Greenberg,R,63,42.86%
Attorney General,Sharon,Sue Hatfield,R,13,28.26%
Attorney General,Sharon,John Shaban,R,33,71.74%
Governor,Shelton,Mark Boughton,R,344,13.17%
Governor,Shelton,Timothy M Herbst,R,410,15.70%
Governor,Shelton,Steve Obsitnik,R,518,19.83%
Governor,Shelton,Bob Stefanowski,R,1040,39.82%
Governor,Shelton,David Stemerman,R,300,11.49%
Lieutenant Governor,Shelton,Joe Markley,R,1305,51.77%
Lieutenant Governor,Shelton,Jayme Stevenson,R,443,17.57%
Lieutenant Governor,Shelton,Erin E Stewart,R,773,30.66%
United States Senator,Shelton,Matthew Corey,R,1737,73.57%
United States Senator,Shelton,Dominic Rapini,R,624,26.43%
Treasurer,Shelton,Thad Gray,R,1388,57.62%
Treasurer,Shelton,Art Linares,R,1021,42.38%
Comptroller,Shelton,Kurt Miller,R,1507,63.13%
Comptroller,Shelton,Mark Greenberg,R,880,36.87%
Attorney General,Shelton,Sue Hatfield,R,1867,76.99%
Attorney General,Shelton,John Shaban,R,558,23.01%
Governor,Sherman,Mark Boughton,R,141,58.02%
Governor,Sherman,Timothy M Herbst,R,33,13.58%
Governor,Sherman,Steve Obsitnik,R,10,4.12%
Governor,Sherman,Bob Stefanowski,R,34,13.99%
Governor,Sherman,David Stemerman,R,25,10.29%
Lieutenant Governor,Sherman,Joe Markley,R,148,63.25%
Lieutenant Governor,Sherman,Jayme Stevenson,R,43,18.38%
Lieutenant Governor,Sherman,Erin E Stewart,R,43,18.38%
United States Senator,Sherman,Matthew Corey,R,193,87.33%
United States Senator,Sherman,Dominic Rapini,R,28,12.67%
Representative in Congress 05,Sherman,Manny Santos,R,128,57.92%
Representative in Congress 05,Sherman,Ruby Corby-O'Neill,R,58,26.24%
Representative in Congress 05,Sherman,Richard DuPont,R,35,15.84%
Treasurer,Sherman,Thad Gray,R,158,71.49%
Treasurer,Sherman,Art Linares,R,63,28.51%
Comptroller,Sherman,Kurt Miller,R,137,61.71%
Comptroller,Sherman,Mark Greenberg,R,85,38.29%
Attorney General,Sherman,Sue Hatfield,R,191,85.65%
Attorney General,Sherman,John Shaban,R,32,14.35%
Governor,Simsbury,Mark Boughton,R,269,15.50%
Governor,Simsbury,Timothy M Herbst,R,213,12.28%
Governor,Simsbury,Steve Obsitnik,R,238,13.72%
Governor,Simsbury,Bob Stefanowski,R,439,25.30%
Governor,Simsbury,David Stemerman,R,576,33.20%
Lieutenant Governor,Simsbury,Joe Markley,R,687,40.15%
Lieutenant Governor,Simsbury,Jayme Stevenson,R,246,14.38%
Lieutenant Governor,Simsbury,Erin E Stewart,R,778,45.47%
United States Senator,Simsbury,Matthew Corey,R,1295,82.17%
United States Senator,Simsbury,Dominic Rapini,R,281,17.83%
Representative in Congress 05,Simsbury,Manny Santos,R,901,57.06%
Representative in Congress 05,Simsbury,Ruby Corby-O'Neill,R,419,26.54%
Representative in Congress 05,Simsbury,Richard DuPont,R,259,16.40%
Treasurer,Simsbury,Thad Gray,R,914,58.18%
Treasurer,Simsbury,Art Linares,R,657,41.82%
Comptroller,Simsbury,Kurt Miller,R,752,47.56%
Comptroller,Simsbury,Mark Greenberg,R,829,52.44%
Attorney General,Simsbury,Sue Hatfield,R,1400,86.31%
Attorney General,Simsbury,John Shaban,R,222,13.69%
Governor,Somers,Mark Boughton,R,104,15.20%
Governor,Somers,Timothy M Herbst,R,131,19.15%
Governor,Somers,Steve Obsitnik,R,102,14.91%
Governor,Somers,Bob Stefanowski,R,176,25.73%
Governor,Somers,David Stemerman,R,171,25.00%
Lieutenant Governor,Somers,Joe Markley,R,332,49.55%
Lieutenant Governor,Somers,Jayme Stevenson,R,96,14.33%
Lieutenant Governor,Somers,Erin E Stewart,R,242,36.12%
United States Senator,Somers,Matthew Corey,R,495,79.07%
United States Senator,Somers,Dominic Rapini,R,131,20.93%
Treasurer,Somers,Thad Gray,R,392,60.96%
Treasurer,Somers,Art Linares,R,251,39.04%
Comptroller,Somers,Kurt Miller,R,360,56.69%
Comptroller,Somers,Mark Greenberg,R,275,43.31%
Attorney General,Somers,Sue Hatfield,R,499,77.48%
Attorney General,Somers,John Shaban,R,145,22.52%
Governor,Southbury,Mark Boughton,R,584,32.52%
Governor,Southbury,Timothy M Herbst,R,262,14.59%
Governor,Southbury,Steve Obsitnik,R,126,7.02%
Governor,Southbury,Bob Stefanowski,R,416,23.16%
Governor,Southbury,David Stemerman,R,408,22.72%
Lieutenant Governor,Southbury,Joe Markley,R,986,57.59%
Lieutenant Governor,Southbury,Jayme Stevenson,R,303,17.70%
Lieutenant Governor,Southbury,Erin E Stewart,R,423,24.71%
United States Senator,Southbury,Matthew Corey,R,1270,78.25%
United States Senator,Southbury,Dominic Rapini,R,353,21.75%
Representative in Congress 05,Southbury,Manny Santos,R,662,39.40%
Representative in Congress 05,Southbury,Ruby Corby-O'Neill,R,782,46.55%
Representative in Congress 05,Southbury,Richard DuPont,R,236,14.05%
Treasurer,Southbury,Thad Gray,R,1051,64.96%
Treasurer,Southbury,Art Linares,R,567,35.04%
Comptroller,Southbury,Kurt Miller,R,849,50.99%
Comptroller,Southbury,Mark Greenberg,R,816,49.01%
Attorney General,Southbury,Sue Hatfield,R,1342,80.89%
Attorney General,Southbury,John Shaban,R,317,19.11%
Governor,Southington,Mark Boughton,R,353,13.42%
Governor,Southington,Timothy M Herbst,R,446,16.95%
Governor,Southington,Steve Obsitnik,R,354,13.45%
Governor,Southington,Bob Stefanowski,R,1018,38.69%
Governor,Southington,David Stemerman,R,460,17.48%
Lieutenant Governor,Southington,Joe Markley,R,1914,72.86%
Lieutenant Governor,Southington,Jayme Stevenson,R,100,3.81%
Lieutenant Governor,Southington,Erin E Stewart,R,613,23.33%
United States Senator,Southington,Matthew Corey,R,1934,78.43%
United States Senator,Southington,Dominic Rapini,R,532,21.57%
Treasurer,Southington,Thad Gray,R,1253,50.42%
Treasurer,Southington,Art Linares,R,1232,49.58%
Comptroller,Southington,Kurt Miller,R,1206,48.81%
Comptroller,Southington,Mark Greenberg,R,1265,51.19%
Attorney General,Southington,Sue Hatfield,R,2101,83.57%
Attorney General,Southington,John Shaban,R,413,16.43%
Governor,South Windsor,Mark Boughton,R,181,15.08%
Governor,South Windsor,Timothy M Herbst,R,157,13.08%
Governor,South Windsor,Steve Obsitnik,R,164,13.67%
Governor,South Windsor,Bob Stefanowski,R,337,28.08%
Governor,South Windsor,David Stemerman,R,361,30.08%
Lieutenant Governor,South Windsor,Joe Markley,R,436,37.04%
Lieutenant Governor,South Windsor,Jayme Stevenson,R,161,13.68%
Lieutenant Governor,South Windsor,Erin E Stewart,R,580,49.28%
United States Senator,South Windsor,Matthew Corey,R,911,81.63%
United States Senator,South Windsor,Dominic Rapini,R,205,18.37%
Treasurer,South Windsor,Thad Gray,R,580,52.30%
Treasurer,South Windsor,Art Linares,R,529,47.70%
Comptroller,South Windsor,Kurt Miller,R,529,47.83%
Comptroller,South Windsor,Mark Greenberg,R,577,52.17%
Attorney General,South Windsor,Sue Hatfield,R,925,81.43%
Attorney General,South Windsor,John Shaban,R,211,18.57%
Governor,Sprague,Mark Boughton,R,14,9.52%
Governor,Sprague,Timothy M Herbst,R,42,28.57%
Governor,Sprague,Steve Obsitnik,R,23,15.65%
Governor,Sprague,Bob Stefanowski,R,54,36.73%
Governor,Sprague,David Stemerman,R,14,9.52%
Lieutenant Governor,Sprague,Joe Markley,R,70,48.28%
Lieutenant Governor,Sprague,Jayme Stevenson,R,39,26.90%
Lieutenant Governor,Sprague,Erin E Stewart,R,36,24.83%
United States Senator,Sprague,Matthew Corey,R,106,76.81%
United States Senator,Sprague,Dominic Rapini,R,32,23.19%
Treasurer,Sprague,Thad Gray,R,85,60.71%
Treasurer,Sprague,Art Linares,R,55,39.29%
Comptroller,Sprague,Kurt Miller,R,60,43.17%
Comptroller,Sprague,Mark Greenberg,R,79,56.83%
Attorney General,Sprague,Sue Hatfield,R,129,91.49%
Attorney General,Sprague,John Shaban,R,12,8.51%
Governor,Stafford,Mark Boughton,R,68,14.53%
Governor,Stafford,Timothy M Herbst,R,99,21.15%
Governor,Stafford,Steve Obsitnik,R,57,12.18%
Governor,Stafford,Bob Stefanowski,R,149,31.84%
Governor,Stafford,David Stemerman,R,95,20.30%
Lieutenant Governor,Stafford,Joe Markley,R,217,48.01%
Lieutenant Governor,Stafford,Jayme Stevenson,R,70,15.49%
Lieutenant Governor,Stafford,Erin E Stewart,R,165,36.50%
United States Senator,Stafford,Matthew Corey,R,340,78.34%
United States Senator,Stafford,Dominic Rapini,R,94,21.66%
Treasurer,Stafford,Thad Gray,R,254,58.26%
Treasurer,Stafford,Art Linares,R,182,41.74%
Comptroller,Stafford,Kurt Miller,R,221,51.28%
Comptroller,Stafford,Mark Greenberg,R,210,48.72%
Attorney General,Stafford,Sue Hatfield,R,334,75.74%
Attorney General,Stafford,John Shaban,R,107,24.26%
Governor,Stamford,Mark Boughton,R,912,26.01%
Governor,Stamford,Timothy M Herbst,R,567,16.17%
Governor,Stamford,Steve Obsitnik,R,525,14.97%
Governor,Stamford,Bob Stefanowski,R,913,26.04%
Governor,Stamford,David Stemerman,R,589,16.80%
Lieutenant Governor,Stamford,Joe Markley,R,1434,42.67%
Lieutenant Governor,Stamford,Jayme Stevenson,R,1281,38.11%
Lieutenant Governor,Stamford,Erin E Stewart,R,646,19.22%
United States Senator,Stamford,Matthew Corey,R,2271,70.33%
United States Senator,Stamford,Dominic Rapini,R,958,29.67%
State Representative 147,Stamford,Anzelmo Graziosi,R,616,69.76%
State Representative 147,Stamford,Marcy Minnick,R,267,30.24%
Treasurer,Stamford,Thad Gray,R,2099,64.31%
Treasurer,Stamford,Art Linares,R,1165,35.69%
Comptroller,Stamford,Kurt Miller,R,1759,54.19%
Comptroller,Stamford,Mark Greenberg,R,1487,45.81%
Attorney General,Stamford,Sue Hatfield,R,2480,75.24%
Attorney General,Stamford,John Shaban,R,816,24.76%
Governor,Sterling,Mark Boughton,R,16,11.03%
Governor,Sterling,Timothy M Herbst,R,34,23.45%
Governor,Sterling,Steve Obsitnik,R,13,8.97%
Governor,Sterling,Bob Stefanowski,R,63,43.45%
Governor,Sterling,David Stemerman,R,19,13.10%
Lieutenant Governor,Sterling,Joe Markley,R,80,56.74%
Lieutenant Governor,Sterling,Jayme Stevenson,R,27,19.15%
Lieutenant Governor,Sterling,Erin E Stewart,R,34,24.11%
United States Senator,Sterling,Matthew Corey,R,113,84.96%
United States Senator,Sterling,Dominic Rapini,R,20,15.04%
Treasurer,Sterling,Thad Gray,R,71,51.45%
Treasurer,Sterling,Art Linares,R,67,48.55%
Comptroller,Sterling,Kurt Miller,R,69,50.74%
Comptroller,Sterling,Mark Greenberg,R,67,49.26%
Attorney General,Sterling,Sue Hatfield,R,117,83.57%
Attorney General,Sterling,John Shaban,R,23,16.43%
Governor,Stonington,Mark Boughton,R,126,14.98%
Governor,Stonington,Timothy M Herbst,R,198,23.54%
Governor,Stonington,Steve Obsitnik,R,164,19.50%
Governor,Stonington,Bob Stefanowski,R,208,24.73%
Governor,Stonington,David Stemerman,R,145,17.24%
Lieutenant Governor,Stonington,Joe Markley,R,351,43.66%
Lieutenant Governor,Stonington,Jayme Stevenson,R,239,29.73%
Lieutenant Governor,Stonington,Erin E Stewart,R,214,26.62%
United States Senator,Stonington,Matthew Corey,R,613,80.03%
United States Senator,Stonington,Dominic Rapini,R,153,19.97%
Treasurer,Stonington,Thad Gray,R,404,51.20%
Treasurer,Stonington,Art Linares,R,385,48.80%
Comptroller,Stonington,Kurt Miller,R,413,53.29%
Comptroller,Stonington,Mark Greenberg,R,362,46.71%
Attorney General,Stonington,Sue Hatfield,R,669,83.83%
Attorney General,Stonington,John Shaban,R,129,16.17%
Governor,Stratford,Mark Boughton,R,570,29.31%
Governor,Stratford,Timothy M Herbst,R,318,16.35%
Governor,Stratford,Steve Obsitnik,R,251,12.90%
Governor,Stratford,Bob Stefanowski,R,595,30.59%
Governor,Stratford,David Stemerman,R,211,10.85%
Lieutenant Governor,Stratford,Joe Markley,R,829,43.79%
Lieutenant Governor,Stratford,Jayme Stevenson,R,449,23.72%
Lieutenant Governor,Stratford,Erin E Stewart,R,615,32.49%
United States Senator,Stratford,Matthew Corey,R,1376,76.02%
United States Senator,Stratford,Dominic Rapini,R,434,23.98%
State Senator 23,Stratford,John Rodriguez,R,16,22.86%
State Senator 23,Stratford,"Casimir ""Caz"" Mizera",R,54,77.14%
Treasurer,Stratford,Thad Gray,R,1108,60.98%
Treasurer,Stratford,Art Linares,R,709,39.02%
Comptroller,Stratford,Kurt Miller,R,1153,63.95%
Comptroller,Stratford,Mark Greenberg,R,650,36.05%
Attorney General,Stratford,Sue Hatfield,R,1456,79.48%
Attorney General,Stratford,John Shaban,R,376,20.52%
Governor,Suffield,Mark Boughton,R,127,17.47%
Governor,Suffield,Timothy M Herbst,R,120,16.51%
Governor,Suffield,Steve Obsitnik,R,86,11.83%
Governor,Suffield,Bob Stefanowski,R,216,29.71%
Governor,Suffield,David Stemerman,R,178,24.48%
Lieutenant Governor,Suffield,Joe Markley,R,329,46.53%
Lieutenant Governor,Suffield,Jayme Stevenson,R,112,15.84%
Lieutenant Governor,Suffield,Erin E Stewart,R,266,37.62%
United States Senator,Suffield,Matthew Corey,R,539,81.67%
United States Senator,Suffield,Dominic Rapini,R,121,18.33%
Treasurer,Suffield,Thad Gray,R,416,62.28%
Treasurer,Suffield,Art Linares,R,252,37.72%
Comptroller,Suffield,Kurt Miller,R,339,51.91%
Comptroller,Suffield,Mark Greenberg,R,314,48.09%
Attorney General,Suffield,Sue Hatfield,R,551,80.91%
Attorney General,Suffield,John Shaban,R,130,19.09%
Governor,Thomaston,Mark Boughton,R,112,25.40%
Governor,Thomaston,Timothy M Herbst,R,79,17.91%
Governor,Thomaston,Steve Obsitnik,R,47,10.66%
Governor,Thomaston,Bob Stefanowski,R,127,28.80%
Governor,Thomaston,David Stemerman,R,76,17.23%
Lieutenant Governor,Thomaston,Joe Markley,R,203,46.67%
Lieutenant Governor,Thomaston,Jayme Stevenson,R,73,16.78%
Lieutenant Governor,Thomaston,Erin E Stewart,R,159,36.55%
United States Senator,Thomaston,Matthew Corey,R,341,81.38%
United States Senator,Thomaston,Dominic Rapini,R,78,18.62%
Representative in Congress 05,Thomaston,Manny Santos,R,133,30.93%
Representative in Congress 05,Thomaston,Ruby Corby-O'Neill,R,51,11.86%
Representative in Congress 05,Thomaston,Richard DuPont,R,246,57.21%
Treasurer,Thomaston,Thad Gray,R,250,60.53%
Treasurer,Thomaston,Art Linares,R,163,39.47%
Comptroller,Thomaston,Kurt Miller,R,185,43.74%
