office,town,candidate,party,votes,vote_percent
Governor and Lieutenant Governor,Stonington,Bob Stefanowski and Joe Markley,R,3663,39.45%
Governor and Lieutenant Governor,Stonington,Ned Lamont and Susan Bysiewicz,WF,79,0.85%
Governor and Lieutenant Governor,Stonington,Bob Stefanowski and Joe Markley,IND,157,1.69%
Governor and Lieutenant Governor,Stonington,Rodney Hanscomb and Jeffrey Thibeault,LI,39,0.42%
Governor and Lieutenant Governor,Stonington,Mark Stewart Greenstein and John Demitrus,ACL,4,0.04%
Governor and Lieutenant Governor,Stonington,Oz Griebel and Monte E Frank,GFCT,737,7.94%
Governor and Lieutenant Governor,Stonington,Lee Whitnum and Jacey Wyatt,WI,0,0.00%
United States Senator,Stonington,Christopher S Murphy,D,5746,62.56%
United States Senator,Stonington,Matthew Corey,R,3110,33.86%
United States Senator,Stonington,Christopher S Murphy,WF,226,2.46%
United States Senator,Stonington,Richard Lion,LI,55,0.60%
United States Senator,Stonington,Jeff Russell,G,47,0.51%
United States Senator,Stonington,Fred Linck,WI,1,0.01%
United States Senator,Stonington,Kristi L Talmadge,WI,0,0.00%
Representative in Congress 02,Stonington,Joe Courtney,D,6131,66.94%
Representative in Congress 02,Stonington,Danny Postemski Jr,R,2578,28.15%
Representative in Congress 02,Stonington,Joe Courtney,WF,298,3.25%
Representative in Congress 02,Stonington,Daniel Reale,LI,73,0.80%
Representative in Congress 02,Stonington,Michelle Louise Bicking,G,79,0.86%
State Senator 18,Stonington,Robert R Statchen,D,4704,51.23%
State Senator 18,Stonington,Heather Somers,R,4093,44.57%
State Senator 18,Stonington,Robert R Statchen,WF,154,1.68%
State Senator 18,Stonington,Heather Somers,IND,232,2.53%
State Representative 43,Stonington,Kate Rotella,D,5237,57.63%
State Representative 43,Stonington,Shaun Mastroianni,R,3622,39.86%
State Representative 43,Stonington,Shaun Mastroianni,IND,228,2.51%
Secretary of the State,Stonington,Denise W Merrill,D,5211,57.71%
Secretary of the State,Stonington,Susan Chapman,R,3341,37.00%
Secretary of the State,Stonington,Denise W Merrill,WF,150,1.66%
Secretary of the State,Stonington,Susan Chapman,IND,165,1.83%
Secretary of the State,Stonington,Heather Lynn Sylvestre Gwynn,LI,72,0.80%
Secretary of the State,Stonington,S Michael DeRosa,G,90,1.00%
Treasurer,Stonington,Shawn Wooden,D,5118,57.34%
Treasurer,Stonington,Thad Gray,R,3362,37.67%
Treasurer,Stonington,Shawn Wooden,WF,185,2.07%
Treasurer,Stonington,Thad Gray,IND,161,1.80%
Treasurer,Stonington,Jesse Brohinsky,LI,99,1.11%
Treasurer,Stonington,W. Michael Downes,WI,0,0.00%
Comptroller,Stonington,Kevin Lembo,D,5053,56.79%
Comptroller,Stonington,Kurt Miller,R,3375,37.93%
Comptroller,Stonington,Kevin Lembo,WF,166,1.87%
Comptroller,Stonington,Kurt Miller,IND,152,1.71%
Comptroller,Stonington,Paul Passarelli,LI,77,0.87%
Comptroller,Stonington,Edward G Heflin,G,75,0.84%
Attorney General,Stonington,William Tong,D,3957,47.96%
Attorney General,Stonington,Sue Hatfield,R,3855,46.73%
Attorney General,Stonington,William Tong,WF,123,1.49%
Attorney General,Stonington,Sue Hatfield,IND,197,2.39%
Attorney General,Stonington,Peter D Goselin,G,118,1.43%
Judge of Probate 30,Stonington,Nicholas Kepple,D,5959,65.79%
Judge of Probate 30,Stonington,Salvatore Ritacco,R,3099,34.21%
Registrar of Voters,Stonington,Peggy Cawley,D,1118,68.05%
Registrar of Voters,Stonington,Karen O Linehan,R,525,31.95%
Governor and Lieutenant Governor,Stratford,Ned Lamont and Susan Bysiewicz,D,11027,51.82%
Governor and Lieutenant Governor,Stratford,Bob Stefanowski and Joe Markley,R,9108,42.80%
Governor and Lieutenant Governor,Stratford,Ned Lamont and Susan Bysiewicz,WF,276,1.30%
Governor and Lieutenant Governor,Stratford,Bob Stefanowski and Joe Markley,IND,374,1.76%
Governor and Lieutenant Governor,Stratford,Rodney Hanscomb and Jeffrey Thibeault,LI,105,0.49%
Governor and Lieutenant Governor,Stratford,Mark Stewart Greenstein and John Demitrus,ACL,15,0.07%
Governor and Lieutenant Governor,Stratford,Oz Griebel and Monte E Frank,GFCT,373,1.75%
Governor and Lieutenant Governor,Stratford,Lee Whitnum and Jacey Wyatt,WI,3,0.01%
United States Senator,Stratford,Christopher S Murphy,D,12488,59.44%
United States Senator,Stratford,Matthew Corey,R,7723,36.76%
United States Senator,Stratford,Christopher S Murphy,WF,611,2.91%
United States Senator,Stratford,Richard Lion,LI,118,0.56%
United States Senator,Stratford,Jeff Russell,G,70,0.33%
United States Senator,Stratford,Fred Linck,WI,1,0.00%
United States Senator,Stratford,Kristi L Talmadge,WI,0,0.00%
Representative in Congress 03,Stratford,Rosa L DeLauro,D,12616,60.40%
Representative in Congress 03,Stratford,Angel Cadena,R,7530,36.05%
Representative in Congress 03,Stratford,Rosa L DeLauro,WF,740,3.54%
State Senator 21,Stratford,Monica Tujak Brill,D,9396,50.69%
State Senator 21,Stratford,Kevin C Kelly,R,9141,49.31%
State Senator 23,Stratford,Dennis Bradley,D,1805,83.18%
State Senator 23,Stratford,John Rodriguez,R,365,16.82%
State Representative 120,Stratford,Philip Young,D,5222,49.80%
State Representative 120,Stratford,Jim Feehan,R,5028,47.95%
State Representative 120,Stratford,Jim Feehan,IND,181,1.73%
State Representative 120,Stratford,Prez Palmer,PC,55,0.52%
State Representative 121,Stratford,Joseph P Gresko,D,5376,70.27%
State Representative 121,Stratford,Robert B Mitchell,R,2164,28.29%
State Representative 121,Stratford,Robert B Mitchell,IND,110,1.44%
State Representative 122,Stratford,Jose F Goncalves,D,1253,47.35%
State Representative 122,Stratford,Ben McGorty,R,1393,52.65%
Secretary of the State,Stratford,Denise W Merrill,D,11586,55.88%
Secretary of the State,Stratford,Susan Chapman,R,8161,39.36%
Secretary of the State,Stratford,Denise W Merrill,WF,405,1.95%
Secretary of the State,Stratford,Susan Chapman,IND,302,1.46%
Secretary of the State,Stratford,Heather Lynn Sylvestre Gwynn,LI,139,0.67%
Secretary of the State,Stratford,S Michael DeRosa,G,140,0.68%
Treasurer,Stratford,Shawn Wooden,D,11517,55.85%
Treasurer,Stratford,Thad Gray,R,8209,39.81%
Treasurer,Stratford,Shawn Wooden,WF,414,2.01%
Treasurer,Stratford,Thad Gray,IND,279,1.35%
Treasurer,Stratford,Jesse Brohinsky,LI,203,0.98%
Treasurer,Stratford,W. Michael Downes,WI,0,0.00%
Comptroller,Stratford,Kevin Lembo,D,11298,54.70%
Comptroller,Stratford,Kurt Miller,R,8351,40.43%
Comptroller,Stratford,Kevin Lembo,WF,372,1.80%
Comptroller,Stratford,Kurt Miller,IND,335,1.62%
Comptroller,Stratford,Paul Passarelli,LI,170,0.82%
Comptroller,Stratford,Edward G Heflin,G,128,0.62%
Attorney General,Stratford,William Tong,D,10971,54.80%
Attorney General,Stratford,Sue Hatfield,R,8208,41.00%
Attorney General,Stratford,William Tong,WF,309,1.54%
Attorney General,Stratford,Sue Hatfield,IND,385,1.92%
Attorney General,Stratford,Peter D Goselin,G,147,0.73%
Judge of Probate 47,Stratford,Max L Rosenberg,D,10155,52.01%
Judge of Probate 47,Stratford,Kurt M Ahlberg,R,8814,45.14%
Judge of Probate 47,Stratford,Kurt M Ahlberg,IND,556,2.85%
Governor and Lieutenant Governor,Suffield,Ned Lamont and Susan Bysiewicz,D,2399,37.03%
Governor and Lieutenant Governor,Suffield,Bob Stefanowski and Joe Markley,R,3486,53.80%
Governor and Lieutenant Governor,Suffield,Ned Lamont and Susan Bysiewicz,WF,54,0.83%
Governor and Lieutenant Governor,Suffield,Bob Stefanowski and Joe Markley,IND,133,2.05%
Governor and Lieutenant Governor,Suffield,Rodney Hanscomb and Jeffrey Thibeault,LI,25,0.39%
Governor and Lieutenant Governor,Suffield,Mark Stewart Greenstein and John Demitrus,ACL,7,0.11%
Governor and Lieutenant Governor,Suffield,Oz Griebel and Monte E Frank,GFCT,375,5.79%
Governor and Lieutenant Governor,Suffield,Lee Whitnum and Jacey Wyatt,WI,0,0.00%
United States Senator,Suffield,Christopher S Murphy,D,3025,47.39%
United States Senator,Suffield,Matthew Corey,R,3126,48.97%
United States Senator,Suffield,Christopher S Murphy,WF,155,2.43%
United States Senator,Suffield,Richard Lion,LI,43,0.67%
United States Senator,Suffield,Jeff Russell,G,32,0.50%
United States Senator,Suffield,Fred Linck,WI,2,0.03%
United States Senator,Suffield,Kristi L Talmadge,WI,0,0.00%
Representative in Congress 02,Suffield,Joe Courtney,D,3234,51.24%
Representative in Congress 02,Suffield,Danny Postemski Jr,R,2772,43.92%
Representative in Congress 02,Suffield,Joe Courtney,WF,184,2.92%
Representative in Congress 02,Suffield,Daniel Reale,LI,61,0.97%
Representative in Congress 02,Suffield,Michelle Louise Bicking,G,61,0.97%
State Senator 07,Suffield,Annie Hornish,D,2687,42.00%
State Senator 07,Suffield,John A Kissel,R,3436,53.71%
State Senator 07,Suffield,Annie Hornish,WF,156,2.44%
State Senator 07,Suffield,John A Kissel,IND,118,1.84%
State Representative 61,Suffield,Jack Henrie,D,2409,37.62%
State Representative 61,Suffield,Tami Zawistowski,R,3822,59.68%
State Representative 61,Suffield,Tami Zawistowski,IND,173,2.70%
Secretary of the State,Suffield,Denise W Merrill,D,2784,44.24%
Secretary of the State,Suffield,Susan Chapman,R,3157,50.17%
Secretary of the State,Suffield,Denise W Merrill,WF,127,2.02%
Secretary of the State,Suffield,Susan Chapman,IND,125,1.99%
Secretary of the State,Suffield,Heather Lynn Sylvestre Gwynn,LI,45,0.72%
Secretary of the State,Suffield,S Michael DeRosa,G,55,0.87%
Treasurer,Suffield,Shawn Wooden,D,2674,42.81%
Treasurer,Suffield,Thad Gray,R,3239,51.86%
Treasurer,Suffield,Shawn Wooden,WF,127,2.03%
Treasurer,Suffield,Thad Gray,IND,127,2.03%
Treasurer,Suffield,Jesse Brohinsky,LI,79,1.26%
Treasurer,Suffield,W. Michael Downes,WI,0,0.00%
Comptroller,Suffield,Kevin Lembo,D,2687,43.21%
Comptroller,Suffield,Kurt Miller,R,3183,51.19%
Comptroller,Suffield,Kevin Lembo,WF,108,1.74%
Comptroller,Suffield,Kurt Miller,IND,126,2.03%
Comptroller,Suffield,Paul Passarelli,LI,62,1.00%
Comptroller,Suffield,Edward G Heflin,G,52,0.84%
Attorney General,Suffield,William Tong,D,2477,39.24%
Attorney General,Suffield,Sue Hatfield,R,3532,55.96%
Attorney General,Suffield,William Tong,WF,75,1.19%
Attorney General,Suffield,Sue Hatfield,IND,156,2.47%
Attorney General,Suffield,Peter D Goselin,G,72,1.14%
Judge of Probate 03,Suffield,David A Baram,D,3692,100.00%
Registrar of Voters,Suffield,Darlene Burrell,D,2850,47.26%
Registrar of Voters,Suffield,Lynn Joyal,R,3180,52.74%
Governor and Lieutenant Governor,Thomaston,Ned Lamont and Susan Bysiewicz,D,831,24.26%
Governor and Lieutenant Governor,Thomaston,Bob Stefanowski and Joe Markley,R,2330,68.03%
Governor and Lieutenant Governor,Thomaston,Ned Lamont and Susan Bysiewicz,WF,30,0.88%
Governor and Lieutenant Governor,Thomaston,Bob Stefanowski and Joe Markley,IND,63,1.84%
Governor and Lieutenant Governor,Thomaston,Rodney Hanscomb and Jeffrey Thibeault,LI,19,0.55%
Governor and Lieutenant Governor,Thomaston,Mark Stewart Greenstein and John Demitrus,ACL,4,0.12%
Governor and Lieutenant Governor,Thomaston,Oz Griebel and Monte E Frank,GFCT,148,4.32%
Governor and Lieutenant Governor,Thomaston,Lee Whitnum and Jacey Wyatt,WI,0,0.00%
United States Senator,Thomaston,Christopher S Murphy,D,1097,32.58%
United States Senator,Thomaston,Matthew Corey,R,2134,63.38%
United States Senator,Thomaston,Christopher S Murphy,WF,87,2.58%
United States Senator,Thomaston,Richard Lion,LI,32,0.95%
United States Senator,Thomaston,Jeff Russell,G,17,0.50%
United States Senator,Thomaston,Fred Linck,WI,0,0.00%
United States Senator,Thomaston,Kristi L Talmadge,WI,0,0.00%
Representative in Congress 05,Thomaston,Jahana Hayes,D,1210,36.18%
Representative in Congress 05,Thomaston,Manny Santos,R,1963,58.70%
Representative in Congress 05,Thomaston,Jahana Hayes,WF,122,3.65%
Representative in Congress 05,Thomaston,Manny Santos,IND,49,1.47%
Representative in Congress 05,Thomaston,John Pistone,WI,0,0.00%
State Senator 31,Thomaston,Christopher A Wright,D,934,28.13%
State Senator 31,Thomaston,Henri Martin,R,2304,69.40%
State Senator 31,Thomaston,Henri Martin,IND,82,2.47%
State Representative 76,Thomaston,Paul Honig,D,950,28.31%
State Representative 76,Thomaston,John Piscopo,R,2406,71.69%
Secretary of the State,Thomaston,Denise W Merrill,D,1099,32.92%
Secretary of the State,Thomaston,Susan Chapman,R,2075,62.16%
Secretary of the State,Thomaston,Denise W Merrill,WF,59,1.77%
Secretary of the State,Thomaston,Susan Chapman,IND,53,1.59%
Secretary of the State,Thomaston,Heather Lynn Sylvestre Gwynn,LI,26,0.78%
Secretary of the State,Thomaston,S Michael DeRosa,G,26,0.78%
Treasurer,Thomaston,Shawn Wooden,D,998,30.18%
Treasurer,Thomaston,Thad Gray,R,2154,65.13%
Treasurer,Thomaston,Shawn Wooden,WF,58,1.75%
Treasurer,Thomaston,Thad Gray,IND,57,1.72%
Treasurer,Thomaston,Jesse Brohinsky,LI,40,1.21%
Treasurer,Thomaston,W. Michael Downes,WI,0,0.00%
Comptroller,Thomaston,Kevin Lembo,D,1061,32.07%
Comptroller,Thomaston,Kurt Miller,R,2073,62.67%
Comptroller,Thomaston,Kevin Lembo,WF,58,1.75%
Comptroller,Thomaston,Kurt Miller,IND,63,1.90%
Comptroller,Thomaston,Paul Passarelli,LI,34,1.03%
Comptroller,Thomaston,Edward G Heflin,G,19,0.57%
Attorney General,Thomaston,William Tong,D,910,27.22%
Attorney General,Thomaston,Sue Hatfield,R,2287,68.41%
Attorney General,Thomaston,William Tong,WF,42,1.26%
Attorney General,Thomaston,Sue Hatfield,IND,80,2.39%
Attorney General,Thomaston,Peter D Goselin,G,24,0.72%
Judge of Probate 24,Thomaston,Diane S Blick,D,1661,100.00%
Registrar of Voters,Thomaston,Joyce Pichette,D,975,30.49%
Registrar of Voters,Thomaston,Mary Butkevich,R,2223,69.51%
Governor and Lieutenant Governor,Thompson,Ned Lamont and Susan Bysiewicz,D,1222,33.03%
Governor and Lieutenant Governor,Thompson,Bob Stefanowski and Joe Markley,R,2086,56.38%
Governor and Lieutenant Governor,Thompson,Ned Lamont and Susan Bysiewicz,WF,42,1.14%
Governor and Lieutenant Governor,Thompson,Bob Stefanowski and Joe Markley,IND,140,3.78%
Governor and Lieutenant Governor,Thompson,Rodney Hanscomb and Jeffrey Thibeault,LI,31,0.84%
Governor and Lieutenant Governor,Thompson,Mark Stewart Greenstein and John Demitrus,ACL,6,0.16%
Governor and Lieutenant Governor,Thompson,Oz Griebel and Monte E Frank,GFCT,173,4.68%
Governor and Lieutenant Governor,Thompson,Lee Whitnum and Jacey Wyatt,WI,0,0.00%
United States Senator,Thompson,Christopher S Murphy,D,1591,43.84%
United States Senator,Thompson,Matthew Corey,R,1844,50.81%
United States Senator,Thompson,Christopher S Murphy,WF,133,3.66%
United States Senator,Thompson,Richard Lion,LI,40,1.10%
United States Senator,Thompson,Jeff Russell,G,21,0.58%
United States Senator,Thompson,Fred Linck,WI,0,0.00%
United States Senator,Thompson,Kristi L Talmadge,WI,0,0.00%
Representative in Congress 02,Thompson,Joe Courtney,D,1738,48.34%
Representative in Congress 02,Thompson,Danny Postemski Jr,R,1601,44.53%
Representative in Congress 02,Thompson,Joe Courtney,WF,158,4.39%
Representative in Congress 02,Thompson,Daniel Reale,LI,41,1.14%
Representative in Congress 02,Thompson,Michelle Louise Bicking,G,57,1.59%
State Senator 29,Thompson,Mae Flexer,D,1392,38.47%
State Senator 29,Thompson,David W Coderre,R,1976,54.62%
State Senator 29,Thompson,Mae Flexer,WF,101,2.79%
State Senator 29,Thompson,David W Coderre,IND,149,4.12%
State Representative 51,Thompson,Larry Groh Jr,D,1704,46.30%
State Representative 51,Thompson,Ricky L Hayes,R,1688,45.87%
State Representative 51,Thompson,Larry Groh Jr,WF,158,4.29%
State Representative 51,Thompson,Ricky L Hayes,IND,130,3.53%
Secretary of the State,Thompson,Denise W Merrill,D,1483,41.38%
Secretary of the State,Thompson,Susan Chapman,R,1832,51.12%
Secretary of the State,Thompson,Denise W Merrill,WF,92,2.57%
Secretary of the State,Thompson,Susan Chapman,IND,105,2.93%
Secretary of the State,Thompson,Heather Lynn Sylvestre Gwynn,LI,42,1.17%
Secretary of the State,Thompson,S Michael DeRosa,G,30,0.84%
Treasurer,Thompson,Shawn Wooden,D,1484,41.77%
Treasurer,Thompson,Thad Gray,R,1803,50.75%
Treasurer,Thompson,Shawn Wooden,WF,105,2.96%
Treasurer,Thompson,Thad Gray,IND,101,2.84%
Treasurer,Thompson,Jesse Brohinsky,LI,60,1.69%
Treasurer,Thompson,W. Michael Downes,WI,0,0.00%
Comptroller,Thompson,Kevin Lembo,D,1434,40.49%
Comptroller,Thompson,Kurt Miller,R,1847,52.15%
Comptroller,Thompson,Kevin Lembo,WF,94,2.65%
Comptroller,Thompson,Kurt Miller,IND,97,2.74%
Comptroller,Thompson,Paul Passarelli,LI,46,1.30%
Comptroller,Thompson,Edward G Heflin,G,24,0.68%
Attorney General,Thompson,William Tong,D,1228,34.02%
Attorney General,Thompson,Sue Hatfield,R,2123,58.81%
Attorney General,Thompson,William Tong,WF,62,1.72%
Attorney General,Thompson,Sue Hatfield,IND,147,4.07%
Attorney General,Thompson,Peter D Goselin,G,50,1.39%
Judge of Probate 26,Thompson,Leah Schad,D,1564,45.28%
Judge of Probate 26,Thompson,Leah Schad,R,1890,54.72%
Registrar of Voters,Thompson,A Aileen Witkowski,D,1810,50.79%
Registrar of Voters,Thompson,Francis J McGarry,R,1754,49.21%
Governor and Lieutenant Governor,Tolland,Ned Lamont and Susan Bysiewicz,D,3043,40.74%
Governor and Lieutenant Governor,Tolland,Bob Stefanowski and Joe Markley,R,3665,49.06%
Governor and Lieutenant Governor,Tolland,Ned Lamont and Susan Bysiewicz,WF,94,1.26%
Governor and Lieutenant Governor,Tolland,Bob Stefanowski and Joe Markley,IND,164,2.20%
Governor and Lieutenant Governor,Tolland,Rodney Hanscomb and Jeffrey Thibeault,LI,35,0.47%
Governor and Lieutenant Governor,Tolland,Mark Stewart Greenstein and John Demitrus,ACL,6,0.08%
Governor and Lieutenant Governor,Tolland,Oz Griebel and Monte E Frank,GFCT,463,6.20%
Governor and Lieutenant Governor,Tolland,Lee Whitnum and Jacey Wyatt,WI,0,0.00%
United States Senator,Tolland,Christopher S Murphy,D,3699,49.96%
United States Senator,Tolland,Matthew Corey,R,3410,46.06%
United States Senator,Tolland,Christopher S Murphy,WF,205,2.77%
United States Senator,Tolland,Richard Lion,LI,58,0.78%
United States Senator,Tolland,Jeff Russell,G,31,0.42%
United States Senator,Tolland,Fred Linck,WI,1,0.01%
United States Senator,Tolland,Kristi L Talmadge,WI,0,0.00%
Representative in Congress 02,Tolland,Joe Courtney,D,4154,56.21%
Representative in Congress 02,Tolland,Danny Postemski Jr,R,2776,37.56%
Representative in Congress 02,Tolland,Joe Courtney,WF,296,4.01%
Representative in Congress 02,Tolland,Daniel Reale,LI,70,0.95%
Representative in Congress 02,Tolland,Michelle Louise Bicking,G,94,1.27%
State Senator 35,Tolland,John Perrier,D,3280,44.78%
State Senator 35,Tolland,Dan Champagne,R,3751,51.22%
State Senator 35,Tolland,John Perrier,WF,163,2.23%
State Senator 35,Tolland,John Perrier,IND,130,1.77%
State Representative 08,Tolland,Brenda Falusi,D,277,41.78%
State Representative 08,Tolland,Tim Ackert,R,386,58.22%
State Representative 53,Tolland,Pat Wilson Pheanious,D,3188,47.84%
State Representative 53,Tolland,Samuel P Belsito Jr,R,3124,46.88%
State Representative 53,Tolland,Pat Wilson Pheanious,WF,200,3.00%
State Representative 53,Tolland,Samuel P Belsito Jr,IND,152,2.28%
Secretary of the State,Tolland,Denise W Merrill,D,3455,47.17%
Secretary of the State,Tolland,Susan Chapman,R,3418,46.67%
Secretary of the State,Tolland,Denise W Merrill,WF,165,2.25%
Secretary of the State,Tolland,Susan Chapman,IND,146,1.99%
Secretary of the State,Tolland,Heather Lynn Sylvestre Gwynn,LI,78,1.06%
Secretary of the State,Tolland,S Michael DeRosa,G,62,0.85%
Treasurer,Tolland,Shawn Wooden,D,3326,45.69%
Treasurer,Tolland,Thad Gray,R,3560,48.91%
Treasurer,Tolland,Shawn Wooden,WF,161,2.21%
Treasurer,Tolland,Thad Gray,IND,150,2.06%
Treasurer,Tolland,Jesse Brohinsky,LI,82,1.13%
Treasurer,Tolland,W. Michael Downes,WI,0,0.00%
Comptroller,Tolland,Kevin Lembo,D,3408,46.76%
Comptroller,Tolland,Kurt Miller,R,3421,46.94%
Comptroller,Tolland,Kevin Lembo,WF,184,2.52%
Comptroller,Tolland,Kurt Miller,IND,137,1.88%
Comptroller,Tolland,Paul Passarelli,LI,75,1.03%
Comptroller,Tolland,Edward G Heflin,G,63,0.86%
Attorney General,Tolland,William Tong,D,3154,42.86%
Attorney General,Tolland,Sue Hatfield,R,3798,51.62%
Attorney General,Tolland,William Tong,WF,129,1.75%
Attorney General,Tolland,Sue Hatfield,IND,182,2.47%
Attorney General,Tolland,Peter D Goselin,G,95,1.29%
Judge of Probate 25,Tolland,Barbara Gardner Riordan,D,4710,100.00%
Governor and Lieutenant Governor,Torrington,Ned Lamont and Susan Bysiewicz,D,4192,32.44%
Governor and Lieutenant Governor,Torrington,Bob Stefanowski and Joe Markley,R,7521,58.21%
Governor and Lieutenant Governor,Torrington,Ned Lamont and Susan Bysiewicz,WF,144,1.11%
Governor and Lieutenant Governor,Torrington,Bob Stefanowski and Joe Markley,IND,297,2.30%
Governor and Lieutenant Governor,Torrington,Rodney Hanscomb and Jeffrey Thibeault,LI,74,0.57%
Governor and Lieutenant Governor,Torrington,Mark Stewart Greenstein and John Demitrus,ACL,9,0.07%
Governor and Lieutenant Governor,Torrington,Oz Griebel and Monte E Frank,GFCT,684,5.29%
Governor and Lieutenant Governor,Torrington,Lee Whitnum and Jacey Wyatt,WI,0,0.00%
United States Senator,Torrington,Christopher S Murphy,D,5247,41.34%
United States Senator,Torrington,Matthew Corey,R,6837,53.87%
United States Senator,Torrington,Christopher S Murphy,WF,417,3.29%
United States Senator,Torrington,Richard Lion,LI,112,0.88%
United States Senator,Torrington,Jeff Russell,G,78,0.61%
United States Senator,Torrington,Fred Linck,WI,0,0.00%
United States Senator,Torrington,Kristi L Talmadge,WI,0,0.00%
Representative in Congress 01,Torrington,John B Larson,D,2450,39.50%
Representative in Congress 01,Torrington,Jennifer T Nye,R,3497,56.38%
Representative in Congress 01,Torrington,John B Larson,WF,168,2.71%
Representative in Congress 01,Torrington,Thomas McCormick,G,88,1.42%
Representative in Congress 05,Torrington,Jahana Hayes,D,2882,45.46%
Representative in Congress 05,Torrington,Manny Santos,R,3046,48.04%
Representative in Congress 05,Torrington,Jahana Hayes,WF,263,4.15%
Representative in Congress 05,Torrington,Manny Santos,IND,149,2.35%
Representative in Congress 05,Torrington,John Pistone,WI,0,0.00%
State Senator 08,Torrington,Melissa E Osborne,D,3308,36.62%
State Senator 08,Torrington,Kevin Witkos,R,5460,60.45%
State Senator 08,Torrington,Kevin Witkos,IND,265,2.93%
State Senator 30,Torrington,David A Lawson,D,1265,36.54%
State Senator 30,Torrington,Craig A Miner,R,2029,58.61%
State Senator 30,Torrington,David A Lawson,WF,77,2.22%
State Senator 30,Torrington,Craig A Miner,IND,91,2.63%
State Representative 63,Torrington,Althea Candy Perez,D,1411,36.65%
State Representative 63,Torrington,Jay M Case,R,2345,60.91%
State Representative 63,Torrington,Jay M Case,IND,94,2.44%
State Representative 64,Torrington,Maria P Horn,D,574,30.98%
State Representative 64,Torrington,Brian M Ohler,R,1188,64.11%
State Representative 64,Torrington,Maria P Horn,WF,40,2.16%
State Representative 64,Torrington,Brian M Ohler,IND,51,2.75%
State Representative 65,Torrington,Michelle L Cook,D,3388,47.70%
State Representative 65,Torrington,Molly Spino,R,3214,45.25%
State Representative 65,Torrington,Michelle L Cook,WF,273,3.84%
State Representative 65,Torrington,Molly Spino,IND,143,2.01%
State Representative 65,Torrington,Kent Johnson,LI,85,1.20%
Secretary of the State,Torrington,Denise W Merrill,D,5148,41.06%
Secretary of the State,Torrington,Susan Chapman,R,6574,52.43%
Secretary of the State,Torrington,Denise W Merrill,WF,277,2.21%
Secretary of the State,Torrington,Susan Chapman,IND,273,2.18%
Secretary of the State,Torrington,Heather Lynn Sylvestre Gwynn,LI,105,0.84%
Secretary of the State,Torrington,S Michael DeRosa,G,161,1.28%
Treasurer,Torrington,Shawn Wooden,D,4888,39.17%
Treasurer,Torrington,Thad Gray,R,6852,54.91%
Treasurer,Torrington,Shawn Wooden,WF,282,2.26%
Treasurer,Torrington,Thad Gray,IND,271,2.17%
Treasurer,Torrington,Jesse Brohinsky,LI,186,1.49%
Treasurer,Torrington,W. Michael Downes,WI,0,0.00%
Comptroller,Torrington,Kevin Lembo,D,5085,40.65%
Comptroller,Torrington,Kurt Miller,R,6593,52.70%
Comptroller,Torrington,Kevin Lembo,WF,304,2.43%
Comptroller,Torrington,Kurt Miller,IND,255,2.04%
Comptroller,Torrington,Paul Passarelli,LI,147,1.18%
Comptroller,Torrington,Edward G Heflin,G,126,1.01%
Attorney General,Torrington,William Tong,D,4464,35.41%
Attorney General,Torrington,Sue Hatfield,R,7452,59.12%
Attorney General,Torrington,William Tong,WF,200,1.59%
Attorney General,Torrington,Sue Hatfield,IND,329,2.61%
Attorney General,Torrington,Peter D Goselin,G,160,1.27%
Judge of Probate 23,Torrington,Ruth Nadeau Dwyer,D,4281,33.96%
Judge of Probate 23,Torrington,Michael F Magistrali,R,8326,66.04%
Registrar of Voters,Torrington,John C Ciesco,D,5567,45.35%
Registrar of Voters,Torrington,Edward Wilmot,R,6709,54.65%
Governor and Lieutenant Governor,Trumbull,Ned Lamont and Susan Bysiewicz,D,7156,41.94%
Governor and Lieutenant Governor,Trumbull,Bob Stefanowski and Joe Markley,R,9164,53.71%
Governor and Lieutenant Governor,Trumbull,Ned Lamont and Susan Bysiewicz,WF,129,0.76%
Governor and Lieutenant Governor,Trumbull,Bob Stefanowski and Joe Markley,IND,286,1.68%
Governor and Lieutenant Governor,Trumbull,Rodney Hanscomb and Jeffrey Thibeault,LI,55,0.32%
Governor and Lieutenant Governor,Trumbull,Mark Stewart Greenstein and John Demitrus,ACL,11,0.06%
Governor and Lieutenant Governor,Trumbull,Oz Griebel and Monte E Frank,GFCT,261,1.53%
Governor and Lieutenant Governor,Trumbull,Lee Whitnum and Jacey Wyatt,WI,0,0.00%
United States Senator,Trumbull,Christopher S Murphy,D,8575,50.79%
United States Senator,Trumbull,Matthew Corey,R,7863,46.57%
United States Senator,Trumbull,Christopher S Murphy,WF,316,1.87%
United States Senator,Trumbull,Richard Lion,LI,77,0.46%
United States Senator,Trumbull,Jeff Russell,G,52,0.31%
United States Senator,Trumbull,Fred Linck,WI,0,0.00%
United States Senator,Trumbull,Kristi L Talmadge,WI,0,0.00%
Representative in Congress 04,Trumbull,Jim Himes,D,8700,51.64%
Representative in Congress 04,Trumbull,Harry Arora,R,7927,47.05%
Representative in Congress 04,Trumbull,Harry Arora,IND,222,1.32%
Representative in Congress 04,Trumbull,Yusheng Peng,WI,0,0.00%
State Senator 22,Trumbull,Marilyn Moore,D,7551,45.02%
State Senator 22,Trumbull,Rich Deecken,R,8626,51.42%
State Senator 22,Trumbull,Marilyn Moore,WF,280,1.67%
