office,town,candidate,party,votes,vote_percent
Town Treasurer,Warren,Colleen Frisbie,R,236,60.36%
Board of Finance,Warren,Craig Nelson,R,313,51.14%
Board of Finance,Warren,John Favreau,PC,299,48.86%
Board of Assessment Appeals,Warren,Joseph Manley,D,261,57.11%
Board of Assessment Appeals,Warren,Richard J King,R,196,42.89%
Zoning Board of Appeals Five Year Term Begins 2021,Warren,Raymond Furse,D,304,100.00%
Zoning Board of Appeals Five Year Term Begins 2022,Warren,William L Hopkins,R,382,100.00%
Zoning Board of Appeals Alternates,Warren,John F Morton,PC,289,100.00%
Town Clerk,Washington,Sheila M. Anson,R,600,100.00%
Board of Finance,Washington,Matt Cain,D,499,54.60%
Board of Finance,Washington,Sally Houldin Cornell,R,415,45.40%
Board of Finance Alternate Full Term,Washington,Phyllis Allen,R,505,100.00%
Board of Finance Alternate To Fill A Vacancy For Two Years,Washington,Elizabeth Fenton,D,550,100.00%
Board of Assessment Appeals Full Term,Washington,Robert G. Weber,D,484,59.02%
Board of Assessment Appeals Full Term,Washington,Barbara M. Boucher,R,336,40.98%
Board of Assessment Appeals To Fill A Vacancy For Two Years,Washington,Joan Lodsin,R,445,100.00%
Zoning Commission,Washington,Debra Radosevich,D,458,28.63%
Zoning Commission,Washington,William Farrell,D,473,29.56%
Zoning Commission,Washington,Diana Tagley,R,360,22.50%
Zoning Commission,Washington,Raymond Reich,R,309,19.31%
Zoning Commission Alternate Full Term,Washington,Shane Mongar,D,478,61.36%
Zoning Commission Alternate Full Term,Washington,Cathy M. Carron,R,301,38.64%
Zoning Commission Alternate To Fill A Vacancy for Two Years,Washington,Valerie Andersen,D,540,100.00%
Zoning Board of Appeals,Washington,John R. Horan,D,534,58.55%
Zoning Board of Appeals,Washington,Philip Wildman,R,378,41.45%
Zoning Board of Appeals Alternate,Washington,Catharine Sweeney,D,510,56.29%
Zoning Board of Appeals Alternate,Washington,Rebecca Rebillard,R,396,43.71%
City Clerk,Waterbury,Michael J. Dalton,D,5087,59.15%
City Clerk,Waterbury,Daniel A. Verner,R,3141,36.52%
City Clerk,Waterbury,Daniel A. Verner,IND,372,4.33%
City Sheriff,Waterbury,Stephen M. Conway,D,5089,59.60%
City Sheriff,Waterbury,James Russell,R,3075,36.02%
City Sheriff,Waterbury,James Russell,IND,374,4.38%
Board of Aldermen - District 1,Waterbury,Ernest Brunelli,D,962,25.10%
Board of Aldermen - District 1,Waterbury,Christian D'Orso,D,1041,27.17%
Board of Aldermen - District 1,Waterbury,Mary Grace Cavallo,R,858,22.39%
Board of Aldermen - District 1,Waterbury,Liz Bullard,R,731,19.08%
Board of Aldermen - District 1,Waterbury,Mary Grace Cavallo,IND,121,3.16%
Board of Aldermen - District 1,Waterbury,Liz Bullard,IND,119,3.11%
Board of Aldermen - District 2,Waterbury,Victor Lopez Jr.,D,765,29.54%
Board of Aldermen - District 2,Waterbury,Belinda D. Weaver,D,795,30.69%
Board of Aldermen - District 2,Waterbury,Vernon R. Matthews Jr.,R,446,17.22%
Board of Aldermen - District 2,Waterbury,Demetre Coles,R,414,15.98%
Board of Aldermen - District 2,Waterbury,Vernon R. Matthews Jr.,IND,86,3.32%
Board of Aldermen - District 2,Waterbury,Demetre Coles,IND,84,3.24%
Board of Aldermen - District 3,Waterbury,Paul Pernerewski,D,1241,28.35%
Board of Aldermen - District 3,Waterbury,Michael Salvio,D,1230,28.10%
Board of Aldermen - District 3,Waterbury,Abigail Diaz Pizarro,R,851,19.44%
Board of Aldermen - District 3,Waterbury,Kelly Zimmermann,R,884,20.19%
Board of Aldermen - District 3,Waterbury,Abigail Diaz Pizarro,IND,79,1.80%
Board of Aldermen - District 3,Waterbury,Kelly Zimmermann,IND,93,2.12%
Board of Aldermen - District 4,Waterbury,Jeffrey A. Hunter Sr.,D,1005,23.44%
Board of Aldermen - District 4,Waterbury,Michael DiGiovancarlo,D,1267,29.55%
Board of Aldermen - District 4,Waterbury,George Noujaim,R,1011,23.58%
Board of Aldermen - District 4,Waterbury,Nicole D'Amelio Kendall,R,768,17.91%
Board of Aldermen - District 4,Waterbury,George Noujaim,IND,135,3.15%
Board of Aldermen - District 4,Waterbury,Nicole D'Amelio Kendall,IND,102,2.38%
Board of Aldermen - District 5,Waterbury,Ivan Roman,D,635,34.49%
Board of Aldermen - District 5,Waterbury,Sandra Martinez-McCarthy,D,671,36.45%
Board of Aldermen - District 5,Waterbury,Kevin D. Markey,R,232,12.60%
Board of Aldermen - District 5,Waterbury,John F. Alseph Jr.,R,228,12.38%
Board of Aldermen - District 5,Waterbury,Kevin D. Markey,IND,38,2.06%
Board of Aldermen - District 5,Waterbury,John F. Alseph Jr.,IND,37,2.01%
Board of Education,Waterbury,LaToya Ireland,D,4179,16.88%
Board of Education,Waterbury,Melissa Serrano-Adorno,D,4294,17.34%
Board of Education,Waterbury,Juanita P. Hernandez,D,4170,16.84%
Board of Education,Waterbury,Maggie O'Brien,R,3530,14.26%
Board of Education,Waterbury,"Jacque ""Jamilah"" Jackson",R,3219,13.00%
Board of Education,Waterbury,Thomas Van Stone Sr.,R,3748,15.14%
Board of Education,Waterbury,Maggie O'Brien,IND,449,1.81%
Board of Education,Waterbury,"Jacque ""Jamilah"" Jackson",IND,450,1.82%
Board of Education,Waterbury,Thomas Van Stone Sr.,IND,476,1.92%
Board of Education,Waterbury,"Henry J. Lee, Jr.",LI,247,1.00%
Board of Finance Full Term,Waterford,David Peabody,D,2241,19.79%
Board of Finance Full Term,Waterford,Glenn Patterson,D,2340,20.67%
Board of Finance Full Term,Waterford,Joe Filippetti,D,2295,20.27%
Board of Finance Full Term,Waterford,Ed Lusher,R,2115,18.68%
Board of Finance Full Term,Waterford,Ron Fedor,R,2332,20.60%
Board of Finance To Fill Vacancy for Two Years,Waterford,Baird Welch-Collins,D,2377,34.05%
Board of Finance To Fill Vacancy for Two Years,Waterford,Tali Maidelis,R,2073,29.69%
Board of Finance To Fill Vacancy for Two Years,Waterford,Robert Tuneski,R,2531,36.26%
Board of Education,Waterford,Laurie Wolfley,D,2265,16.54%
Board of Education,Waterford,Billy G. Collins,D,2091,15.27%
Board of Education,Waterford,Deborah Roselli Kelly,D,2358,17.22%
Board of Education,Waterford,Joy Gaughan,D,2365,17.27%
Board of Education,Waterford,Kathleen Elbaum,R,2295,16.76%
Board of Education,Waterford,Chris Jones,R,2322,16.95%
Board of Assessment Appeals,Waterford,Mike Buscetto III,D,2640,36.37%
Board of Assessment Appeals,Waterford,Marianna McGuirk,D,2293,31.59%
Board of Assessment Appeals,Waterford,Lee Couture,R,2326,32.04%
Zoning Board of Appeals,Waterford,John R. Morgan,D,2417,32.03%
Zoning Board of Appeals,Waterford,Michele Kripps,D,2513,33.30%
Zoning Board of Appeals,Waterford,Anne Darling,R,2617,34.68%
Zoning Board of Appeals Alternates,Waterford,William Herzfeld,D,2272,33.90%
Zoning Board of Appeals Alternates,Waterford,Krum Chuchev,R,1999,29.83%
Zoning Board of Appeals Alternates,Waterford,Greg Gallup,R,2431,36.27%
Representative Town Meeting District 1,Waterford,Cheryl Larder,D,537,12.56%
Representative Town Meeting District 1,Waterford,Nick Gauthier,D,556,13.01%
Representative Town Meeting District 1,Waterford,Paul Konstantakis,D,507,11.86%
Representative Town Meeting District 1,Waterford,George (Bud) Bray,D,489,11.44%
Representative Town Meeting District 1,Waterford,Danielle Steward-Gelinas,R,619,14.48%
Representative Town Meeting District 1,Waterford,Richard Holmes,R,504,11.79%
Representative Town Meeting District 1,Waterford,Robert Swansen,R,503,11.77%
Representative Town Meeting District 1,Waterford,Timothy Condon,R,559,13.08%
Representative Town Meeting District 2,Waterford,Kristin Gonzalez,D,532,13.15%
Representative Town Meeting District 2,Waterford,Ted Olynciw,D,534,13.19%
Representative Town Meeting District 2,Waterford,Greg Attanasio,D,498,12.31%
Representative Town Meeting District 2,Waterford,Mary Childs,D,540,13.34%
Representative Town Meeting District 2,Waterford,Craig Hart,R,461,11.39%
Representative Town Meeting District 2,Waterford,Eddie Aledia,R,479,11.84%
Representative Town Meeting District 2,Waterford,Dave Welch,R,497,12.28%
Representative Town Meeting District 2,Waterford,Kevin Girard,R,506,12.50%
Representative Town Meeting District 3,Waterford,Kathy Kohl,D,500,9.52%
Representative Town Meeting District 3,Waterford,Tim Fioravanti,D,565,10.76%
Representative Town Meeting District 3,Waterford,Jennifer Kohl,D,515,9.81%
Representative Town Meeting District 3,Waterford,Cathy Barnard,D,514,9.79%
Representative Town Meeting District 3,Waterford,Steve Garvin,R,621,11.83%
Representative Town Meeting District 3,Waterford,Paul Goldstein,R,673,12.82%
Representative Town Meeting District 3,Waterford,Jennifer Antonino-Bracciale,R,651,12.40%
Representative Town Meeting District 3,Waterford,Ryan Healy,R,596,11.35%
Representative Town Meeting District 3,Waterford,Richard F. Muckle,R,615,11.71%
Representative Town Meeting District 4,Waterford,Grace Kyne,D,670,11.75%
Representative Town Meeting District 4,Waterford,Dan Radin,D,691,12.11%
Representative Town Meeting District 4,Waterford,Ocean Pellett,D,587,10.29%
Representative Town Meeting District 4,Waterford,Susan Driscoll,D,737,12.92%
Representative Town Meeting District 4,Waterford,Michael Bono,R,733,12.85%
Representative Town Meeting District 4,Waterford,Michael Rocchetti,R,761,13.34%
Representative Town Meeting District 4,Waterford,David Sugrue,R,750,13.15%
Representative Town Meeting District 4,Waterford,Thomas Dembek,R,775,13.59%
Town Council - Full Term,Watertown,Louis Esposito,D,1082,7.96%
Town Council - Full Term,Watertown,Gary J Lafferty,D,1089,8.02%
Town Council - Full Term,Watertown,Brandon Emerick,D,991,7.29%
Town Council - Full Term,Watertown,Ken Demirs,R,3181,23.41%
Town Council - Full Term,Watertown,Anthony M DiBona,R,3058,22.51%
Town Council - Full Term,Watertown,Robert Retallick,R,3083,22.69%
Town Council - Full Term,Watertown,Louis Esposito,IND,358,2.64%
Town Council - Full Term,Watertown,Gary J Lafferty,IND,418,3.08%
Town Council - Full Term,Watertown,Brandon Emerick,IND,326,2.40%
Town Council - To Fill Vacancy For Two Years,Watertown,James Gambardella,D,1042,16.13%
Town Council - To Fill Vacancy For Two Years,Watertown,Denise Russ,D,1184,18.33%
Town Council - To Fill Vacancy For Two Years,Watertown,Herm Desena,R,3340,51.71%
Town Council - To Fill Vacancy For Two Years,Watertown,James Gambardella,IND,371,5.74%
Town Council - To Fill Vacancy For Two Years,Watertown,Denise Russ,IND,522,8.08%
Board of Education - Full Term,Watertown,Cindy Eastman,D,1216,9.06%
Board of Education - Full Term,Watertown,Cathie Hillian,D,1145,8.53%
Board of Education - Full Term,Watertown,Elizabeth Lawton,D,1296,9.66%
Board of Education - Full Term,Watertown,Christine Faressa,R,3219,23.99%
Board of Education - Full Term,Watertown,Karen Hosking,R,3380,25.19%
Board of Education - Full Term,Watertown,Krista Palomba,R,3163,23.57%
Board of Education - To Fill A Vacancy For Two Years,Watertown,Sara Hall,D,1320,16.58%
Board of Education - To Fill A Vacancy For Two Years,Watertown,Robert Makowski,R,3240,40.70%
Board of Education - To Fill A Vacancy For Two Years,Watertown,John Gavallas,R,3400,42.71%
First Selectman,Westbrook,Chet Bialicki,D,917,39.56%
First Selectman,Westbrook,"John L. Hall, III",R,1401,60.44%
Board of Selectmen,Westbrook,Vince Gentile,D,906,39.29%
Board of Selectmen,Westbrook,Joseph M. Campbell,R,1400,60.71%
Town Clerk,Westbrook,Joan S. Angelini,D,1373,58.93%
Town Clerk,Westbrook,Nancy P. Giannini,R,957,41.07%
Town Treasurer,Westbrook,Jane Spanilo Butterworth,R,1666,100.00%
Tax Collector,Westbrook,Kimberly Bratz,R,1695,100.00%
Board of Finance,Westbrook,Tommy Burns,D,979,21.76%
Board of Finance,Westbrook,Greg Farnoli,D,998,22.18%
Board of Finance,Westbrook,Karl M. Gelotte,R,1247,27.71%
Board of Finance,Westbrook,Paul Winch,R,1276,28.36%
Board of Education,Westbrook,Haifa Jalil,D,978,21.52%
Board of Education,Westbrook,Mary Ella Luft,D,1080,23.77%
Board of Education,Westbrook,Donald Perreault,R,1319,29.03%
Board of Education,Westbrook,Andrew Miesse,R,1167,25.68%
Board of Assessment Appeals,Westbrook,Linda S. Nolf,R,1543,100.00%
Planning Commission,Westbrook,Phillip J Bassett,R,1532,100.00%
Zoning Commission,Westbrook,"Harry P. Ruppenicker, Jr.",R,1520,100.00%
Zoning Board of Appeals,Westbrook,Jack Boehme,D,1171,100.00%
Library Board of Trustees,Westbrook,Kathleen Cietanno,D,1114,30.84%
Library Board of Trustees,Westbrook,Jodie Oshana,D,1147,31.76%
Library Board of Trustees,Westbrook,Katherine Holbrook Richard,R,1351,37.40%
TOWN COUNCIL,West Hartford,Ben Wenograd,D,8271,11.49%
TOWN COUNCIL,West Hartford,Shari Cantor,D,9394,13.05%
TOWN COUNCIL,West Hartford,Leon S. Davidoff,D,8462,11.75%
TOWN COUNCIL,West Hartford,"Adrienne ""Ace"" Billings-Smith",D,7987,11.09%
TOWN COUNCIL,West Hartford,Carol A. Blanks,D,8283,11.50%
TOWN COUNCIL,West Hartford,Liam B. Sweeney,D,8490,11.79%
TOWN COUNCIL,West Hartford,Al Cortes,R,3077,4.27%
TOWN COUNCIL,West Hartford,Mary Fay,R,3484,4.84%
TOWN COUNCIL,West Hartford,Mark Zydanowicz,R,3403,4.73%
TOWN COUNCIL,West Hartford,David Dehaas,LI,548,0.76%
TOWN COUNCIL,West Hartford,Aaron A. Sarwar,PC,859,1.19%
BOARD OF EDUCATION FULL TERM,West Hartford,Lorna Thomas-Farquharson,D,8456,25.59%
BOARD OF EDUCATION FULL TERM,West Hartford,Clare Taylor Neseralla,D,8880,26.87%
BOARD OF EDUCATION FULL TERM,West Hartford,Debra Polun,D,9054,27.40%
BOARD OF EDUCATION FULL TERM,West Hartford,Gayle Harris,R,3924,11.87%
BOARD OF EDUCATION TO FILL VACANCY OF TWO YEARS,West Hartford,Jason Chang,D,9436,100.00%
Mayor,West Haven,Nancy R Rossi,D,4273,50.17%
Mayor,West Haven,Barry Lee Cohen,R,4244,49.83%
Town and City Clerk,West Haven,Patricia C Horvath,D,4837,58.32%
Town and City Clerk,West Haven,Penny L Sutcliffe,R,3457,41.68%
Treasurer,West Haven,Michael P Last,D,4519,54.64%
Treasurer,West Haven,Paul Grigas,R,3353,40.54%
Treasurer,West Haven,Qaiyima H McMillan,IND,398,4.81%
Tax Collector,West Haven,Dorothy Chambrelli,D,4515,54.83%
Tax Collector,West Haven,Joe Weber,R,3719,45.17%
Board of Education,West Haven,Kim Kenny,D,3955,16.71%
Board of Education,West Haven,Patrick Egolum,D,3836,16.20%
Board of Education,West Haven,Morgan Watts,D,3825,16.16%
Board of Education,West Haven,Patrick Moore,R,3154,13.32%
Board of Education,West Haven,Jennifer L Frost,R,3616,15.27%
Board of Education,West Haven,Tom  Mansfield,R,3554,15.01%
Board of Education,West Haven,Kerry-Ann Cross Murphy,IND,585,2.47%
Board of Education,West Haven,Rosa M. Richardson,PC,1150,4.86%
Board of Assessment Appeals,West Haven,Ruth Figueroa,D,4044,25.60%
Board of Assessment Appeals,West Haven,Joseph Harvey,D,4151,26.28%
Board of Assessment Appeals,West Haven,Dave  Riccio Jr.,R,4002,25.33%
Board of Assessment Appeals,West Haven,Ralph Biondi,R,3600,22.79%
Council at Large,West Haven,Ronald Quagliani,D,5010,31.27%
Council at Large,West Haven,Gary Donovan,D,4006,25.00%
Council at Large,West Haven,Thomas  Dellacamera,R,2959,18.47%
Council at Large,West Haven,Colleen O'Connor,R,3543,22.11%
Council at Large,West Haven,George H Monahan,IND,503,3.14%
Councilman District 1,West Haven,Bridgette Hoskie,D,453,100.00%
Councilman District 2,West Haven,Carol Soter,D,419,48.38%
Councilman District 2,West Haven,Meli Garthwait,R,447,51.62%
Councilman District 3,West Haven,Sarah Ackbarali,D,396,57.73%
Councilman District 3,West Haven,Michael Trupp,R,290,42.27%
Councilman District 4,West Haven,Mitchell Gallignano,D,299,60.90%
Councilman District 4,West Haven,Forrest Schell,R,192,39.10%
Councilman District 5,West Haven,Robbin Watt Hamilton,D,314,66.53%
Councilman District 5,West Haven,Robert C Wittkofske,R,57,12.08%
Councilman District 5,West Haven,Deborah Bell,IND,101,21.40%
Councilman District 6,West Haven,Peter V Massaro,D,366,53.51%
Councilman District 6,West Haven,Michelle Konareski,R,218,31.87%
Councilman District 6,West Haven,Shane Brown,IND,100,14.62%
Councilman District 7,West Haven,Trenee McGee,D,279,56.36%
Councilman District 7,West Haven,Peter A Sotere,R,132,26.67%
Councilman District 7,West Haven,Portia Bias,IND,84,16.97%
Councilman District 8,West Haven,Victor M Borras,D,672,49.12%
Councilman District 8,West Haven,Silvana Apicella,R,507,37.06%
Councilman District 8,West Haven,Effie Prokopis,IND,189,13.82%
Councilman District 9,West Haven,Robert Bruneau,D,852,62.83%
Councilman District 9,West Haven,Dennis Andrews,R,504,37.17%
Councilman District 10,West Haven,Livia Talamelli,D,551,44.22%
Councilman District 10,West Haven,Steven J Johnstone,R,695,55.78%
First Selectman,Weston,Samantha Nestor,D,1845,66.51%
First Selectman,Weston,Kirby Brendsel,R,929,33.49%
Selectman,Weston,Martin Mohabeer,D,1794,65.38%
Selectman,Weston,Amy Jenner,R,950,34.62%
Board of Finance Full Term,Weston,Steve Ezzes,D,1831,30.34%
Board of Finance Full Term,Weston,Jamie Zeppernick,R,1138,18.86%
Board of Finance Full Term,Weston,K Rone Baldwin,R,1239,20.53%
Board of Finance Full Term,Weston,Jeffrey Farr,R,1215,20.14%
Board of Finance Full Term,Weston,Travis K Worrell,PC,611,10.13%
Board of Finance To Fill Vacancy for Two Years,Weston,Michael Imber,D,1953,100.00%
Board of Education Full Term,Weston,Taffy Miller,D,1875,33.50%
Board of Education Full Term,Weston,Bernadette Kingsley,D,1857,33.18%
Board of Education Full Term,Weston,Tony Pesco,D,1865,33.32%
Board of Education To Fill Vacancy for Two Years,Weston,Sharon Ferraro,D,1851,42.91%
Board of Education To Fill Vacancy for Two Years,Weston,David Felton,R,1229,28.49%
Board of Education To Fill Vacancy for Two Years,Weston,Peter E Gordon,R,1234,28.60%
Board of Assessment Appeals,Weston,Anne Kendall,D,1922,100.00%
Planning & Zoning Commission Full Term,Weston,Megan Loucas,D,1750,32.19%
Planning & Zoning Commission Full Term,Weston,Sally Korsh,D,1778,32.70%
Planning & Zoning Commission Full Term,Weston,Alexander Burns,R,1108,20.38%
Planning & Zoning Commission Full Term,Weston,Harry Falber,PC,801,14.73%
Planning & Zoning Commission To Fill Vacancy for Two Years,Weston,James Carlon,R,1380,100.00%
Zoning Board of Appeals,Weston,William MacLeod Snaith,D,1824,58.95%
Zoning Board of Appeals,Weston,John D Moran,R,1270,41.05%
Zoning Board of Appeals Alternate,Weston,Jim Low,D,1861,100.00%
Police Commission,Weston,Dawn Egan,D,1975,31.88%
Police Commission,Weston,John Dembishack,D,1770,28.57%
Police Commission,Weston,Peter J Ottomano,R,1183,19.09%
Police Commission,Weston,Woody Bliss,R,1268,20.46%
First Selectman and Selectman,Westport,Jonathan Steinberg & Candice Savin,D,4168,49.21%
First Selectman and Selectman,Westport,Jennifer S. Tooker & Andrea L. Moore,R,4237,50.03%
First Selectman and Selectman,Westport,"TJ Elgin & Louis E. D'Onofrio, Jr.",LI,64,0.76%
Board of Finance,Westport,Brian Stern,D,5207,36.49%
Board of Finance,Westport,Lee Caney,D,4962,34.77%
Board of Finance,Westport,Michael Keller,R,4100,28.73%
Board of Education,Westport,Kevin Christie,D,5097,27.40%
Board of Education,Westport,Christina Torres,D,5177,27.83%
Board of Education,Westport,Robert Harrington,R,3850,20.70%
Board of Education,Westport,Dorie Hordon,R,3913,21.04%
Board of Education,Westport,Alma Sarelli,WI,565,3.04%
Board of Assessment Appeals,Westport,Ifeseyi Gayle,D,4445,35.38%
Board of Assessment Appeals,Westport,Lynette Pineda,D,4647,36.99%
Board of Assessment Appeals,Westport,Joseph Sledge,R,3472,27.63%
Planning & Zoning Commission,Westport,Danielle Dobin,D,4857,24.83%
Planning & Zoning Commission,Westport,Michael Cammeyer,D,4585,23.44%
Planning & Zoning Commission,Westport,Neil Cohn,D,4477,22.89%
Planning & Zoning Commission,Westport,Jack Whittle,R,3360,17.18%
Planning & Zoning Commission,Westport,Ron Corwin,CFW,786,4.02%
Planning & Zoning Commission,Westport,Danielle Dobin,SWN,539,2.76%
Planning & Zoning Commission,Westport,Michael Cammeyer,SWN,510,2.61%
Planning & Zoning Commission,Westport,Neil Cohn,SWN,446,2.28%
Zoning Board of Appeals,Westport,Josh Newman,D,5103,49.60%
Zoning Board of Appeals,Westport,Amy Wistreich,D,5185,50.40%
Representative Town Meeting District One,Westport,Liz Milwe,NonP,436,23.06%
Representative Town Meeting District One,Westport,Abby Tolan,NonP,253,13.38%
Representative Town Meeting District One,Westport,Matthew Mandell,NonP,360,19.04%
Representative Town Meeting District One,Westport,Chris Tait,NonP,337,17.82%
Representative Town Meeting District One,Westport,Kristin Mott Purcell,NonP,277,14.65%
Representative Town Meeting District One,Westport,Rick Jaffe,NonP,228,12.06%
Representative Town Meeting District Two,Westport,Jay Keenan,NonP,401,25.40%
Representative Town Meeting District Two,Westport,Harris M. Falk,NonP,365,23.12%
Representative Town Meeting District Two,Westport,Louis M. Mall,NonP,410,25.97%
Representative Town Meeting District Two,Westport,Christine Meiers Schatz,NonP,403,25.52%
Representative Town Meeting District Three,Westport,Mark Friedman,NonP,353,20.94%
Representative Town Meeting District Three,Westport,Arline P. Gertzoff,NonP,328,19.45%
Representative Town Meeting District Three,Westport,Ross Burkhardt,NonP,252,14.95%
Representative Town Meeting District Three,Westport,Jimmy Izzo,NonP,403,23.90%
Representative Town Meeting District Three,Westport,Don O'Day,NonP,350,20.76%
Representative Town Meeting District Four,Westport,Andrew Colabella,NonP,422,26.49%
Representative Town Meeting District Four,Westport,James Bairaktaris,NonP,387,24.29%
Representative Town Meeting District Four,Westport,Noah Hammond,NonP,363,22.79%
Representative Town Meeting District Four,Westport,Jeffrey N. Wieser,NonP,421,26.43%
Representative Town Meeting District Five,Westport,Peter Gold,NonP,404,25.14%
Representative Town Meeting District Five,Westport,Dick Lowenstein,NonP,426,26.51%
Representative Town Meeting District Five,Westport,Karen A. Kramer,NonP,393,24.46%
Representative Town Meeting District Five,Westport,Claudia Shaum,NonP,384,23.90%
Representative Town Meeting District Six,Westport,Candace Banks,NonP,446,26.82%
Representative Town Meeting District Six,Westport,Seth Braunstein,NonP,394,23.69%
Representative Town Meeting District Six,Westport,Jessica Bram,NonP,405,24.35%
Representative Town Meeting District Six,Westport,Cathy Talmadge,NonP,418,25.14%
Representative Town Meeting District Seven,Westport,Brandi Briggs,NonP,463,25.92%
Representative Town Meeting District Seven,Westport,Jack Klinge,NonP,429,24.02%
Representative Town Meeting District Seven,Westport,Ellen Lautenberg,NonP,442,24.75%
Representative Town Meeting District Seven,Westport,Lauren Karpf,NonP,452,25.31%
Representative Town Meeting District Eight,Westport,Wendy Goldwyn Batteau,NonP,420,24.04%
Representative Town Meeting District Eight,Westport,Lisa Newman,NonP,509,29.14%
Representative Town Meeting District Eight,Westport,Stephen Shackelford,NonP,421,24.10%
Representative Town Meeting District Eight,Westport,Rachel Steel Cohn,NonP,397,22.72%
Representative Town Meeting District Nine,Westport,Clark Thiemann,NonP,314,14.73%
Representative Town Meeting District Nine,Westport,Sal Liccione,NonP,347,16.28%
Representative Town Meeting District Nine,Westport,Kristin Schneeman,NonP,427,20.03%
Representative Town Meeting District Nine,Westport,Marla J. Cowden,NonP,300,14.07%
Representative Town Meeting District Nine,Westport,Lori Church,NonP,343,16.09%
Representative Town Meeting District Nine,Westport,Nancy Kail,NonP,401,18.81%
Town Council,Wethersfield,Ryan C. Biggs,D,3339,8.19%
Town Council,Wethersfield,Ken Lesser,D,3435,8.43%
Town Council,Wethersfield,Cindy Jacobs,D,3209,7.87%
Town Council,Wethersfield,Kevin Hill,D,3386,8.31%
Town Council,Wethersfield,Matthew Forrest,D,3405,8.35%
Town Council,Wethersfield,Marjorie Callan Carson,D,3187,7.82%
Town Council,Wethersfield,Tyler Flanigan,R,3206,7.86%
Town Council,Wethersfield,Mary Pelletier,R,3312,8.12%
Town Council,Wethersfield,Michael Rell,R,3580,8.78%
Town Council,Wethersfield,Patrick Pentalow,R,3237,7.94%
Town Council,Wethersfield,Daniel O'Connor,R,3249,7.97%
Town Council,Wethersfield,Tom Mazzarella,R,3381,8.29%
Town Council,Wethersfield,Tyler Flanigan,INDP,128,0.31%
Town Council,Wethersfield,Mary Pelletier,INDP,137,0.34%
Town Council,Wethersfield,Michael Rell,INDP,158,0.39%
Town Council,Wethersfield,Patrick Pentalow,INDP,137,0.34%
Town Council,Wethersfield,Daniel O'Connor,INDP,136,0.33%
Town Council,Wethersfield,Tom Mazzarella,INDP,147,0.36%
Board of Education Full Four Year Term,Wethersfield,Janice Di Roberts,D,3433,25.59%
Board of Education Full Four Year Term,Wethersfield,Matt Laccavole,D,3355,25.01%
Board of Education Full Four Year Term,Wethersfield,Charles Carey,R,3381,25.20%
Board of Education Full Four Year Term,Wethersfield,Lew Michaels,R,3248,24.21%
Board of Education Full Two Year Term,Wethersfield,Jennifer Regan-Lefebvre,D,3283,24.48%
Board of Education Full Two Year Term,Wethersfield,Shannan Roach,D,3199,23.85%
Board of Education Full Two Year Term,Wethersfield,John Cascio,R,3581,26.70%
Board of Education Full Two Year Term,Wethersfield,Amanda Drew,R,3349,24.97%
First Selectman,Willington,Erika G. Wiecenski,D,820,53.59%
First Selectman,Willington,Matt Clark,R,710,46.41%
Selectmen,Willington,Aliza Boritz,D,790,52.28%
Selectmen,Willington,Jim Bulick,R,721,47.72%
Treasurer To Fill Vacancy For Two Years,Willington,Laurie Mazich Semprebon,D,963,100.00%
Board of Finance Full Term,Willington,Christina Mailhos,D,874,34.09%
Board of Finance Full Term,Willington,Arthur Christensen,R,612,23.87%
Board of Finance Full Term,Willington,Peter Tanaka,R,736,28.71%
Board of Finance Full Term,Willington,Sarah J. Reis,PC,342,13.34%
Board of Finance To Fill Vacancy for Two Years,Willington,Joseph Sherrell,D,795,52.93%
Board of Finance To Fill Vacancy for Two Years,Willington,Peter Latincsics,R,707,47.07%
Board of Finance Alternate,Willington,Elisabeth Woolf,D,831,51.61%
Board of Finance Alternate,Willington,Jim Gilligan,R,779,48.39%
Board of  Education Full Term,Willington,Ann Grosjean,D,842,21.63%
Board of  Education Full Term,Willington,Briana Ross,D,823,21.14%
Board of  Education Full Term,Willington,Tracey Anderson,D,844,21.68%
Board of  Education Full Term,Willington,Elena Testa,R,621,15.95%
Board of  Education Full Term,Willington,Melissa McKinnon,R,763,19.60%
Board of Education To Fill Vacancy for Two Years,Willington,Laura S. Rodriguez,D,806,53.48%
Board of Education To Fill Vacancy for Two Years,Willington,Elaine Newcomb,R,701,46.52%
Board of Assessment Appeals,Willington,Walter Parsell,R,954,100.00%
Planning and Zoning Commission Full Term,Willington,Walter Parsell,R,905,49.92%
Planning and Zoning Commission Full Term,Willington,Rebecca Sinosky,R,908,50.08%
Planning and Zoning Commission To Fill Vacancy for Two Years,Willington,John F. Tehan,D,910,100.00%
Library Board of Directors Full Term,Willington,JoAnne Taraskiewicz,D,784,27.53%
Library Board of Directors Full Term,Willington,KarenAnn Caldwell,D,772,27.11%
Library Board of Directors Full Term,Willington,Guinnevere Almquist,R,627,22.02%
Library Board of Directors Full Term,Willington,John Blessington,R,665,23.35%
Library Board of Directors To Fill Vacancy for Two Years,Willington,Kathleen Ryan,D,903,50.14%
Library Board of Directors To Fill Vacancy for Two Years,Willington,Rebecca Cartabiano,D,898,49.86%
Regional Board of Education Full Term,Willington,Robert E. Jellen,D,766,26.95%
Regional Board of Education Full Term,Willington,Sarah C. Smith,D,793,27.90%
